37292 //  1-2 Switch //  $31.42 //  $35.31 //  $38.78 // 
54407 //  "Yooka-Laylee [Collectors Edition]" //  $78.23 //  $98.57 //  $117.25 // 
65157 //  Yooka-Laylee: The Impossible Lair //  $21.60 //  $24.67 //  $29.98 // 
58078 //  "Yoshis Crafted World" //  $36.55 //  $36.95 //  $40.00 // 
47010 //  Ys VIII Lacrimosa of DANA //  $39.47 //  $45.52 //  $52.31 // 
47040 //  Ys VIII Lacrimosa of DANA [Limited Edition] //  $97.12 //  $111.69 //  $152.75 // 
63692 //  Yu-Gi-Oh Legacy of the Duelist: Link Evolution //  $23.53 //  $24.99 //  $27.11 // 
64006 //  Yu-No: A Girl Who Chants Love at the Bound of this World //  $32.34 //  $35.00 //  $48.49 // 
64013 //  Yu-No: A Girl Who Chants Love at the Bound of this World [Limited Edition] //   //   //   // 
37294 //  Zelda Breath of the Wild //  $37.09 //  $45.97 //  $49.99 // 
40548 //  "Zelda Breath of the Wild [Explorers Edition]" //  $49.99 //  $65.00 //  $79.99 // 
65291 //  Zelda Breath of the Wild [Limited Edition] //  $116.51 //  $163.16 //  $174.24 // 
37320 //  Zelda Breath of the Wild [Master Edition] //  $289.49 //  $330.80 //  $425.94 // 
37295 //  Zelda Breath of the Wild [Special Edition] //  $45.50 //  $59.46 //  $127.28 // 
51985 //  Zelda Breath of the Wild [Starter Pack] //  $44.68 //  $45.00 //  $51.38 // 
63770 //  "Zelda Links Awakening" //  $40.06 //  $42.98 //  $43.00 // 
63771 //  "Zelda Links Awakening [Dreamer Edition]" //  $51.50 //  $62.70 //  $74.87 // 
66771 //  Zombieland Double Tap Roadtrip //  $23.01 //  $26.66 //  $27.25 // 
