4193 //  007 Racing //  $4.36 //  $6.57 //  $18.93 // 
4662 //  Power Rangers Lightspeed Rescue //  $4.97 //  $9.33 //  $25.51 // 
4663 //  Power Rangers Time Force //  $5.36 //  $10.29 //  $12.00 // 
4664 //  Power Rangers Zeo Battle Pinball //  $8.50 //  $22.05 //  $34.00 // 
4665 //  Power Serve Tennis //  $9.12 //  $11.71 //  $36.63 // 
38468 //  Power Serve Tennis [Long Box] //  $9.33 //  $14.36 //  $37.32 // 
4666 //  Power Shovel //  $11.84 //  $19.95 //  $43.46 // 
4667 //  Power Slave //  $29.66 //  $64.47 //  $123.41 // 
4668 //  Power Spike Pro Beach Volleyball //  $3.72 //  $5.98 //  $7.36 // 
12907 //  Powerpuff Girls Chemical X-Traction //  $4.42 //  $5.99 //  $11.40 // 
12807 //  Poy Poy //  $28.00 //  $41.58 //  $99.00 // 
4669 //  Primal Rage //  $18.99 //  $29.08 //  $80.68 // 
38469 //  Primal Rage [Long Box] //  $26.99 //  $34.00 //  $120.50 // 
12808 //  Pro 18 World Tour Golf //  $2.67 //  $6.37 //  $6.50 // 
12811 //  Pro Pinball //  $3.28 //  $4.92 //  $9.31 // 
12809 //  Pro Pinball Big Race USA //  $2.96 //  $3.32 //  $5.25 // 
12810 //  Pro Pinball Fantastic Journey //  $3.03 //  $3.43 //  $7.07 // 
12813 //  Project Horned Owl //  $11.91 //  $23.48 //  $39.99 // 
12812 //  Project Overkill //  $5.97 //  $9.99 //  $19.76 // 
12814 //  Psybadek //  $2.99 //  $4.47 //  $8.24 // 
13704 //  Psychic Detective //  $35.67 //  $104.40 //  $110.80 // 
38470 //  Psychic Detective [Long Box] //  $64.97 //  $98.77 //  $259.88 // 
4672 //  Psychic Force //  $30.99 //  $72.50 //  $174.14 // 
4673 //  Punky Skunk //  $15.42 //  $28.34 //  $54.87 // 
12753 //  Pure Ride //  $2.95 //  $3.17 //  $11.26 // 
12815 //  Putter Golf //  $3.11 //  $3.95 //  $6.19 // 
4674 //  Puzzle Star Sweep //  $3.98 //  $5.56 //  $8.00 // 
4675 //  Puzznic //  $3.94 //  $7.15 //  $7.87 // 
4676 //  Q*bert //  $4.11 //  $6.43 //  $19.95 // 
12816 //  Qix Neo //  $6.36 //  $9.55 //  $13.60 // 
4677 //  Quake II //  $8.74 //  $15.94 //  $34.41 // 
4720 //  R-Type Delta //  $55.00 //  $124.46 //  $199.95 // 
4721 //  R-Types //  $17.40 //  $35.16 //  $73.12 // 
4678 //  R/C Stunt Copter //  $3.98 //  $8.72 //  $15.41 // 
12818 //  RC Helicopter //  $3.98 //  $6.49 //  $10.14 // 
12819 //  RC Revenge //  $4.36 //  $7.19 //  $12.17 // 
4692 //  RC de Go //  $6.39 //  $11.64 //  $22.00 // 
4719 //  RPG Maker //  $7.36 //  $13.73 //  $39.78 // 
12820 //  Racing //  $4.17 //  $5.99 //  $8.15 // 
4679 //  Rage Racer //  $9.16 //  $9.95 //  $96.23 // 
12821 //  Rageball //  $3.00 //  $5.59 //  $9.83 // 
12822 //  Raiden Project //  $23.00 //  $53.00 //  $404.60 // 
38472 //  Raiden Project [Long Box] //  $36.67 //  $68.36 //  $146.68 // 
4680 //  Railroad Tycoon II //  $4.98 //  $8.98 //  $14.89 // 
12915 //  Rainbow Six //  $4.05 //  $5.25 //  $9.75 // 
4682 //  Rainbow Six Lone Wolf //  $3.49 //  $5.53 //  $12.00 // 
4681 //  Rainbow Six Rogue Spear //  $4.45 //  $6.52 //  $18.30 // 
49750 //  Rainbow Six [Greatest Hits] //  $3.24 //  $4.56 //  $12.95 // 
19449 //  Rakugaki Showtime //  $101.44 //  $147.81 //  $250.00 // 
12823 //  Rally Cross //  $4.71 //  $6.70 //  $43.11 // 
13249 //  Rally Cross 2 //  $3.25 //  $8.32 //  $19.99 // 
4683 //  Rampage 2 Universal Tour //  $9.95 //  $13.28 //  $40.46 // 
4684 //  Rampage Through Time //  $18.08 //  $24.25 //  $84.99 // 
4685 //  Rampage World Tour //  $8.37 //  $12.15 //  $45.00 // 
49729 //  Rampage World Tour [Greatest Hits] //   //   //   // 
12824 //  Rascal //  $3.80 //  $6.65 //  $17.24 // 
4686 //  Rascal Racers //  $13.46 //  $29.97 //  $34.02 // 
4687 //  Rat Attack //  $3.86 //  $7.00 //  $15.43 // 
12825 //  Ray Crisis //  $29.99 //  $78.75 //  $87.41 // 
12826 //  Ray Tracers //  $9.09 //  $21.28 //  $30.38 // 
4688 //  Rayman //  $6.11 //  $9.99 //  $24.52 // 
4689 //  Rayman 2 The Great Escape //  $7.07 //  $10.84 //  $41.00 // 
55710 //  Rayman 2 The Great Escape [Watch Bundle] //  $46.25 //  $71.15 //  $185.00 // 
12827 //  Rayman Brain Games //  $4.97 //  $5.47 //  $11.90 // 
4690 //  Rayman Rush //  $3.96 //  $6.95 //  $17.49 // 
37664 //  Rayman [Greatest Hits] //  $7.43 //  $9.60 //  $40.00 // 
38471 //  Rayman [Long Box] //  $22.95 //  $25.66 //  $91.80 // 
4691 //  Raystorm //  $30.56 //  $65.70 //  $120.70 // 
12828 //  Razor Freestyle Scooter //  $3.42 //  $4.97 //  $6.84 // 
14603 //  Razor Racing //  $2.68 //  $4.50 //  $6.95 // 
12829 //  Re-Loaded //  $7.54 //  $12.42 //  $30.29 // 
12830 //  Re-Volt //  $5.09 //  $9.99 //  $20.50 // 
12831 //  ReBoot //  $8.27 //  $13.78 //  $32.71 // 
12832 //  Ready 2 Rumble Boxing //  $4.74 //  $6.13 //  $19.59 // 
12833 //  Ready 2 Rumble Boxing Round 2 //  $5.01 //  $6.52 //  $16.95 // 
49730 //  Ready 2 Rumble Boxing [Greatest Hits] //  $5.16 //  $7.70 //  $20.64 // 
12834 //  Red Asphalt //  $6.40 //  $10.72 //  $17.12 // 
12582 //  Reel Fishing //  $3.13 //  $5.99 //  $7.36 // 
4693 //  Reel Fishing II //  $5.86 //  $6.98 //  $23.74 // 
49731 //  Reel Fishing [Greatest Hits] //  $1.66 //  $4.85 //  $5.42 // 
4694 //  Renegade Racers //  $4.81 //  $8.00 //  $9.54 // 
12835 //  Rescue Copter //  $4.06 //  $4.08 //  $5.55 // 
4695 //  Rescue Heroes Molten Menace //  $4.99 //  $5.59 //  $14.56 // 
4696 //  Resident Evil //  $16.51 //  $42.00 //  $54.18 // 
52183 //  Resident Evil 1.5 [Homebrew] //  $19.58 //  $39.99 //  $44.72 // 
4697 //  Resident Evil 2 //  $14.24 //  $25.79 //  $134.69 // 
37665 //  Resident Evil 2 [Greatest Hits] //  $13.10 //  $19.73 //  $104.99 // 
16239 //  Resident Evil 2: Dual Shock Edition //  $10.42 //  $20.00 //  $278.21 // 
4698 //  Resident Evil 3 Nemesis //  $24.61 //  $42.97 //  $137.00 // 
62507 //  Resident Evil 3 Nemesis [2 Disc] //  $24.99 //  $37.49 //  $169.00 // 
37666 //  Resident Evil 3 Nemesis [Greatest Hits] //  $13.99 //  $36.47 //  $57.80 // 
4699 //  "Resident Evil Directors Cut" //  $11.50 //  $39.97 //  $175.66 // 
62483 //  "Resident Evil Directors Cut [2 Disc]" //  $33.33 //  $50.00 //  $130.00 // 
37595 //  "Resident Evil Directors Cut [Greatest Hits]" //  $9.99 //  $16.49 //  $73.63 // 
4700 //  Resident Evil Survivor //  $16.24 //  $37.61 //  $107.54 // 
38473 //  Resident Evil [Long Box] //  $13.99 //  $61.76 //  $144.21 // 
12836 //  Return Fire //  $21.95 //  $22.03 //  $140.00 // 
38474 //  Return Fire [Long Box] //  $23.57 //  $35.21 //  $94.26 // 
4701 //  Revolution X //  $10.40 //  $14.99 //  $15.00 // 
4702 //  Rhapsody A Musical Adventure //  $32.01 //  $59.12 //  $124.74 // 
4703 //  Ridge Racer //  $5.60 //  $7.13 //  $23.75 // 
4704 //  Ridge Racer Revolution //  $5.63 //  $9.97 //  $19.43 // 
12817 //  Ridge Racer Type 4 //  $6.75 //  $13.79 //  $54.19 // 
63072 //  Ridge Racer Type 4 [Limited Edition] //  $32.00 //  $61.00 //  $128.00 // 
37667 //  Ridge Racer [Greatest Hits] //  $3.75 //  $7.99 //  $15.00 // 
38475 //  Ridge Racer [Long Box] //  $2.85 //  $14.43 //  $223.00 // 
12837 //  Rise 2 Resurrection //  $5.63 //  $12.03 //  $71.13 // 
38476 //  Rise 2 Resurrection [Long Box] //  $8.78 //  $12.06 //  $155.99 // 
12838 //  Rising Zan the Samurai Gunman //  $13.18 //  $31.50 //  $43.56 // 
4705 //  Risk //  $6.05 //  $9.40 //  $30.23 // 
12839 //  Rival Schools //  $25.73 //  $66.76 //  $160.00 // 
4706 //  Riven The Sequel to Myst //  $6.08 //  $12.99 //  $28.46 // 
4707 //  Road Rash //  $10.16 //  $15.50 //  $48.72 // 
4708 //  Road Rash 3D //  $5.13 //  $7.09 //  $30.99 // 
37671 //  Road Rash 3D [Greatest Hits] //  $5.98 //  $7.99 //  $46.75 // 
4709 //  Road Rash Jailbreak //  $5.03 //  $9.39 //  $27.74 // 
37669 //  Road Rash [Greatest Hits] //  $9.21 //  $15.74 //  $76.99 // 
37670 //  Road Rash [Long Box] //  $19.30 //  $24.99 //  $999.99 // 
4710 //  Roadsters //  $3.51 //  $13.79 //  $19.93 // 
12840 //  Robo Pit //  $11.55 //  $21.99 //  $40.43 // 
4711 //  Robo Pit 2 //  $6.99 //  $11.09 //  $16.15 // 
12841 //  Robotron X //  $4.44 //  $9.14 //  $19.99 // 
4712 //  Rock em Sock em Robots Arena //  $5.06 //  $7.59 //  $21.34 // 
4713 //  Rocket Power Team Rocket Rescue //  $2.65 //  $4.85 //  $10.60 // 
49732 //  Rocket Power Team Rocket Rescue [Greatest Hits] //  $1.16 //  $1.74 //  $4.64 // 
12842 //  Rogue Trip Vacation 2012 //  $7.09 //  $11.41 //  $37.77 // 
4714 //  Roll Away //  $12.99 //  $19.00 //  $27.49 // 
12843 //  Rollcage //  $6.38 //  $10.99 //  $22.83 // 
40347 //  Rollcage Limited Edition //  $12.65 //  $18.71 //  $62.63 // 
12844 //  Rollcage Stage 2 //  $6.65 //  $9.90 //  $16.45 // 
4715 //  Romance of the Three Kingdoms IV Wall of Fire //  $7.54 //  $12.66 //  $49.95 // 
38478 //  Romance of the Three Kingdoms IV Wall of Fire [Long Box] //  $6.66 //  $13.31 //  $26.64 // 
4716 //  Romance of the Three Kingdoms VI //  $13.58 //  $16.64 //  $52.64 // 
4717 //  Rosco McQueen Firefighter Extreme //  $5.33 //  $6.77 //  $15.63 // 
4718 //  Roswell Conspiracies //  $4.90 //  $8.41 //  $10.52 // 
4723 //  Rugrats Search for Reptar //  $5.97 //  $9.78 //  $64.99 // 
49733 //  Rugrats Search for Reptar [Greatest Hits] //  $7.78 //  $10.99 //  $31.13 // 
4724 //  Rugrats Studio Tour //  $4.81 //  $9.08 //  $20.48 // 
4725 //  Rugrats Totally Angelica //  $10.24 //  $12.97 //  $26.56 // 
4722 //  Rugrats in Paris //  $5.20 //  $7.00 //  $16.99 // 
4726 //  Runabout 2 //  $5.01 //  $21.22 //  $36.51 // 
12845 //  Running Wild //  $7.99 //  $12.71 //  $21.04 // 
12846 //  Rush Down //  $3.32 //  $4.04 //  $15.00 // 
12847 //  Rush Hour //  $4.61 //  $11.82 //  $41.71 // 
12848 //  SCARS //  $4.51 //  $7.57 //  $15.39 // 
4727 //  Sabrina The Teenage Witch //  $3.98 //  $7.49 //  $10.95 // 
4728 //  Saga Frontier //  $16.60 //  $29.99 //  $90.09 // 
4729 //  Saga Frontier 2 //  $14.89 //  $26.99 //  $65.04 // 
4730 //  Saiyuki Journey West //  $14.52 //  $36.04 //  $39.99 // 
4731 //  Saltwater Sport Fishing //  $3.05 //  $5.49 //  $11.00 // 
14592 //  Sammy Sosa High Heat Baseball 2001 //  $3.48 //  $5.19 //  $10.44 // 
12849 //  "Sammy Sosas Softball Slam" //  $4.24 //  $6.35 //  $10.86 // 
4732 //  Samurai Shodown III //  $8.93 //  $14.85 //  $38.81 // 
4733 //  "Samurai Shodown Warriors Rage" //  $33.75 //  $70.00 //  $120.14 // 
4734 //  San Francisco Rush //  $4.24 //  $6.99 //  $23.96 // 
4736 //  Scooby Doo Cyber Chase //  $5.81 //  $9.00 //  $22.51 // 
49734 //  Scooby Doo Cyber Chase [Greatest Hits] //  $4.86 //  $7.33 //  $19.44 // 
4737 //  Scrabble //  $2.79 //  $4.53 //  $6.49 // 
4738 //  Sea-Doo Hydrocross //  $3.78 //  $4.99 //  $11.60 // 
12850 //  Sentient //  $10.46 //  $14.01 //  $29.85 // 
12851 //  Sentinel Returns //  $4.46 //  $7.82 //  $15.77 // 
4739 //  Sesame Street Sports //  $4.50 //  $5.20 //  $14.99 // 
4740 //  Shadow Madness //  $6.70 //  $9.99 //  $30.06 // 
7439 //  Shadow Man //  $7.39 //  $10.20 //  $29.99 // 
12852 //  Shadow Master //  $4.27 //  $8.88 //  $24.96 // 
12853 //  Shadow Tower //  $45.00 //  $124.17 //  $175.25 // 
12854 //  Shanghai True Valor //  $5.19 //  $9.26 //  $17.50 // 
4741 //  Sheep //  $3.96 //  $7.27 //  $13.99 // 
4544 //  Sheep Raider //  $12.95 //  $21.03 //  $60.42 // 
12855 //  Shellshock //  $3.17 //  $10.00 //  $34.71 // 
38479 //  Shellshock [Long Box] //  $7.33 //  $12.50 //  $49.99 // 
4742 //  Shipwreckers //  $4.88 //  $9.59 //  $30.02 // 
12856 //  Shockwave Assault //  $5.60 //  $8.32 //  $25.49 // 
38480 //  Shockwave Assault [Long Box] //  $10.87 //  $16.73 //  $43.49 // 
12857 //  Shooter Space Shot //  $6.49 //  $11.96 //  $16.00 // 
12858 //  Shooter Starfighter Sanvein //  $4.50 //  $5.02 //  $9.85 // 
4743 //  Shrek Treasure Hunt //  $3.50 //  $5.01 //  $6.99 // 
12859 //  Silent Bomber //  $49.22 //  $106.78 //  $169.99 // 
4744 //  Silent Hill //  $34.17 //  $65.23 //  $299.87 // 
37668 //  Silent Hill [Greatest Hits] //  $32.00 //  $49.94 //  $149.95 // 
9747 //  Silhouette Mirage //  $20.96 //  $62.36 //  $82.76 // 
12860 //  Silverload //  $24.83 //  $45.12 //  $139.50 // 
4746 //  Sim Theme Park //  $5.00 //  $6.49 //  $14.93 // 
4747 //  SimCity 2000 //  $5.73 //  $6.48 //  $27.44 // 
49735 //  SimCity 2000 [Greatest Hits] //  $1.98 //  $7.77 //  $7.92 // 
12861 //  Skeleton Warriors //  $7.54 //  $27.45 //  $63.21 // 
38482 //  Skeleton Warriors [Long Box] //  $18.75 //  $30.79 //  $75.00 // 
4748 //  Skullmonkeys //  $33.48 //  $52.09 //  $130.89 // 
12862 //  Skydiving Extreme //  $2.50 //  $3.51 //  $5.15 // 
12863 //  Slam n Jam 96 //  $8.28 //  $8.28 //  $25.31 // 
38483 //  Slam n Jam 96 [Long Box] //  $5.46 //  $8.19 //  $21.85 // 
12864 //  SlamScape //  $2.91 //  $5.93 //  $9.99 // 
4749 //  Sled Storm //  $5.14 //  $6.56 //  $23.09 // 
49736 //  Sled Storm [Greatest Hits] //  $3.33 //  $7.74 //  $13.32 // 
32326 //  Slots //  $4.23 //  $6.98 //  $7.00 // 
4750 //  Small Soldiers //  $7.03 //  $14.40 //  $57.49 // 
4751 //  Smurf Racer //  $4.99 //  $8.34 //  $19.40 // 
4753 //  Smurfs //  $9.99 //  $19.99 //  $37.77 // 
14323 //  SnoCross Championship Racing //  $2.90 //  $4.79 //  $6.10 // 
15009 //  Snowboarding //  $2.79 //  $4.55 //  $6.99 // 
15010 //  Sol Divide //  $10.44 //  $15.00 //  $35.47 // 
15014 //  "Sorcerers Maze" //  $3.65 //  $5.21 //  $8.27 // 
4754 //  Soul Blade //  $8.48 //  $14.99 //  $39.16 // 
37672 //  Soul Blade [Greatest Hits] //  $6.00 //  $12.65 //  $65.99 // 
4755 //  Soul of Samurai //  $12.00 //  $19.25 //  $49.99 // 
4756 //  South Park //  $8.56 //  $11.97 //  $40.92 // 
9796 //  "South Park Chefs Luv Shack" //  $7.17 //  $10.89 //  $28.32 // 
4757 //  South Park Rally //  $8.05 //  $10.21 //  $32.50 // 
12865 //  Soviet Strike //  $4.49 //  $6.16 //  $24.99 // 
49737 //  Soviet Strike [Greatest Hits] //  $4.33 //  $6.49 //  $15.49 // 
12866 //  Space Griffon //  $11.06 //  $24.11 //  $62.82 // 
38484 //  Space Griffon [Long Box] //  $16.54 //  $25.23 //  $66.16 // 
12867 //  Space Hulk Vengeance of the Blood Angels //  $9.89 //  $13.49 //  $44.20 // 
4758 //  Space Invaders //  $6.03 //  $9.02 //  $16.85 // 
4759 //  Space Jam //  $6.77 //  $10.40 //  $26.56 // 
15881 //  Spawn The Eternal //  $9.84 //  $13.46 //  $59.48 // 
12868 //  Spec Ops Airborne Commando //  $3.29 //  $3.79 //  $8.50 // 
12869 //  Spec Ops Covert Assault //  $2.99 //  $4.14 //  $5.29 // 
12870 //  Spec Ops Ranger Elite //  $2.13 //  $3.02 //  $7.05 // 
12871 //  Spec Ops Stealth Patrol //  $3.00 //  $3.01 //  $7.61 // 
12872 //  Speed Punks //  $9.50 //  $11.97 //  $36.41 // 
4760 //  Speed Racer //  $9.79 //  $12.63 //  $47.73 // 
12873 //  Speedball 2100 //  $2.83 //  $3.90 //  $5.46 // 
7445 //  Spice World //  $3.37 //  $6.73 //  $7.99 // 
12874 //  Spider //  $7.88 //  $15.47 //  $49.10 // 
4761 //  Spiderman //  $8.99 //  $14.44 //  $27.47 // 
4762 //  Spiderman 2 Enter Electro //  $12.63 //  $19.14 //  $73.08 // 
37674 //  Spiderman 2 Enter Electro [Greatest Hits] //  $14.99 //  $19.99 //  $56.78 // 
37673 //  Spiderman [Greatest Hits] //  $11.39 //  $15.00 //  $42.85 // 
12875 //  Spin Jam //  $3.16 //  $4.26 //  $7.73 // 
4764 //  SpongeBob SquarePants Super Sponge //  $4.51 //  $6.59 //  $17.27 // 
37675 //  SpongeBob SquarePants Super Sponge [Greatest Hits] //  $3.37 //  $5.94 //  $13.48 // 
12876 //  Sports Car GT //  $3.57 //  $5.99 //  $11.56 // 
4765 //  Sports Superbike 2 //  $2.98 //  $4.48 //  $5.88 // 
4766 //  Spot Goes To Hollywood //  $6.84 //  $10.99 //  $62.20 // 
4767 //  "Spyro Collectors Edition" //  $18.45 //  $36.22 //  $222.22 // 
4768 //  "Spyro Riptos Rage" //  $9.17 //  $12.47 //  $73.23 // 
65295 //  "Spyro Riptos Rage [Collectors Edition]" //   //   //   // 
37677 //  "Spyro Riptos Rage [Greatest Hits]" //  $11.96 //  $13.51 //  $50.00 // 
4770 //  Spyro Year of the Dragon //  $8.70 //  $13.08 //  $58.00 // 
65294 //  "Spyro Year of the Dragon [Collectors Edition]" //  $9.49 //  $14.00 //  $36.40 // 
37678 //  Spyro Year of the Dragon [Greatest Hits] //  $12.96 //  $15.03 //  $35.75 // 
4769 //  Spyro the Dragon //  $9.00 //  $12.25 //  $77.73 // 
65293 //  "Spyro the Dragon [Collectors Edition]" //  $10.00 //  $17.59 //  $45.73 // 
37676 //  Spyro the Dragon [Greatest Hits] //  $9.99 //  $12.94 //  $41.00 // 
4771 //  Star Fighter //  $5.80 //  $11.80 //  $17.00 // 
4772 //  Star Gladiator //  $9.99 //  $19.95 //  $32.35 // 
4773 //  Star Ocean: The Second Story //  $20.30 //  $32.90 //  $89.32 // 
4774 //  Star Trek Invasion //  $4.74 //  $8.46 //  $20.06 // 
4775 //  Star Wars Dark Forces //  $6.73 //  $11.84 //  $39.35 // 
37679 //  Star Wars Dark Forces [Greatest Hits] //  $6.89 //  $10.01 //  $38.94 // 
4776 //  Star Wars Demolition //  $5.35 //  $9.43 //  $24.95 // 
4777 //  Star Wars Episode I Jedi Power Battles //  $5.60 //  $9.28 //  $44.40 // 
37680 //  Star Wars Episode I Jedi Power Battles [Greatest Hits] //  $6.21 //  $9.24 //  $24.23 // 
4778 //  Star Wars Masters of Teras Kasi //  $6.56 //  $10.99 //  $49.50 // 
4779 //  Star Wars Phantom Menace //  $5.05 //  $9.04 //  $21.94 // 
37681 //  Star Wars Phantom Menace [Greatest Hits] //  $1.05 //  $8.00 //  $28.03 // 
4780 //  Star Wars Rebel Assault 2 //  $5.76 //  $8.69 //  $31.97 // 
37683 //  Star Wars Rebel Assault 2 [Greatest Hits] //  $1.68 //  $6.64 //  $6.73 // 
12877 //  Starblade Alpha //  $39.99 //  $84.75 //  $490.00 // 
38486 //  Starblade Alpha [Long Box] //  $83.97 //  $91.98 //  $849.95 // 
12878 //  Starwinder the Ultimate Space Race //  $4.94 //  $5.10 //  $15.99 // 
12879 //  Steel Harbinger //  $5.04 //  $9.38 //  $22.57 // 
12880 //  Steel Reign //  $6.12 //  $8.45 //  $39.66 // 
12881 //  Streak Hoverboard Racing //  $3.22 //  $5.51 //  $11.55 // 
4781 //  Street Fighter Alpha 2 //  $13.37 //  $28.99 //  $201.50 // 
4782 //  Street Fighter Alpha 3 //  $9.11 //  $15.98 //  $62.91 // 
37682 //  Street Fighter Alpha 3 [Greatest Hits] //  $10.39 //  $15.58 //  $39.99 // 
4783 //  "Street Fighter Alpha Warriors Dreams" //  $9.48 //  $24.39 //  $74.99 // 
38487 //  "Street Fighter Alpha Warriors Dreams [Long Box]" //  $18.90 //  $22.45 //  $62.35 // 
12882 //  Street Fighter Collection //  $20.02 //  $34.99 //  $155.01 // 
12883 //  Street Fighter Collection 2 //  $24.79 //  $47.87 //  $114.13 // 
4784 //  Street Fighter EX 2 Plus //  $18.99 //  $48.24 //  $103.04 // 
4785 //  Street Fighter EX Plus Alpha //  $13.63 //  $28.45 //  $149.88 // 
4786 //  Street Fighter The Movie //  $24.94 //  $32.76 //  $199.99 // 
38488 //  Street Fighter The Movie [Long Box] //  $28.99 //  $44.75 //  $115.42 // 
12884 //  Street Racer //  $4.30 //  $7.97 //  $19.72 // 
12885 //  Street Racquetball //  $2.68 //  $3.16 //  $5.62 // 
12886 //  Street Sk8er //  $4.03 //  $6.33 //  $13.95 // 
12887 //  Street Sk8er 2 //  $3.47 //  $7.08 //  $11.29 // 
4787 //  Strider 2 //  $22.07 //  $59.50 //  $117.85 // 
12888 //  Strike Point //  $4.78 //  $6.34 //  $17.94 // 
18681 //  "Striker 96" //  $4.62 //  $9.37 //  $83.71 // 
12889 //  Striker Pro 2000 //  $6.00 //  $6.04 //  $7.01 // 
4788 //  Strikers 1945 //  $13.11 //  $21.00 //  $55.58 // 
4789 //  Stuart Little 2 //  $3.78 //  $5.78 //  $8.93 // 
49738 //  Stuart Little 2 [Greatest Hits] //  $3.31 //  $4.97 //  $4.99 // 
4790 //  Suikoden //  $24.93 //  $35.43 //  $129.75 // 
4791 //  Suikoden II //  $99.82 //  $169.16 //  $525.00 // 
4792 //  Super Bubble Pop //  $3.54 //  $5.50 //  $5.84 // 
4793 //  Super Puzzle Fighter II Turbo //  $17.05 //  $20.23 //  $60.47 // 
4794 //  Super Shot Soccer //  $6.95 //  $17.49 //  $21.99 // 
12890 //  Superbike 2000 //  $3.01 //  $3.99 //  $9.49 // 
12892 //  Supercross //  $4.26 //  $5.47 //  $16.59 // 
13714 //  Supercross 2000 //  $3.25 //  $4.92 //  $16.45 // 
4795 //  Supercross Circuit //  $4.43 //  $5.56 //  $14.07 // 
4796 //  Superstar Dance Club //  $3.72 //  $4.00 //  $7.74 // 
12893 //  Surf Riders //  $3.51 //  $3.65 //  $10.00 // 
4797 //  Swagman //  $9.95 //  $16.85 //  $22.83 // 
4798 //  Sydney 2000 //  $2.91 //  $4.92 //  $7.05 // 
4799 //  Syndicate Wars //  $9.99 //  $24.49 //  $55.44 // 
12097 //  Syphon Filter //  $4.56 //  $8.75 //  $19.68 // 
12096 //  Syphon Filter 2 //  $4.78 //  $6.70 //  $16.64 // 
49740 //  Syphon Filter 2 [Greatest Hits] //  $4.50 //  $6.81 //  $18.74 // 
4800 //  Syphon Filter 3 //  $5.75 //  $10.00 //  $21.79 // 
40263 //  Syphon Filter 3 [911 Edition] //  $373.33 //  $631.17 //  $648.96 // 
49741 //  Syphon Filter 3 [Greatest Hits] //  $5.32 //  $7.63 //  $19.92 // 
49739 //  Syphon Filter [Greatest Hits] //  $4.85 //  $7.99 //  $24.99 // 
12754 //  "TJ Lavins Ultimate BMX" //  $2.95 //  $5.61 //  $17.99 // 
20089 //  TNN Motorsports Hardcore 4X4 //  $3.50 //  $5.93 //  $9.00 // 
49749 //  TNN Motorsports Hardcore 4X4 [Greatest Hits] //  $3.33 //  $5.99 //  $9.99 // 
12897 //  TNN Motorsports Hardcore TR //  $3.79 //  $5.44 //  $13.16 // 
12898 //  TOCA Championship Racing //  $4.53 //  $6.60 //  $17.99 // 
12895 //  TRAG Mission of Mercy //  $8.99 //  $24.95 //  $44.89 // 
4801 //  Tactics Ogre //  $28.57 //  $94.18 //  $260.00 // 
12894 //  Tai Fu Wrath of the Tiger //  $8.75 //  $14.19 //  $32.24 // 
12899 //  Tail Concerto //  $78.76 //  $173.29 //  $272.43 // 
13703 //  Tail of the Sun //  $18.69 //  $32.65 //  $49.99 // 
4802 //  Tales of Destiny //  $63.93 //  $99.48 //  $275.00 // 
4803 //  Tales of Destiny 2 //  $78.12 //  $142.50 //  $225.07 // 
14602 //  Tall Infinity //  $4.92 //  $5.99 //  $9.85 // 
4804 //  Tarzan //  $5.51 //  $8.76 //  $26.21 // 
38388 //  Tarzan [Greatest Hits] //  $5.90 //  $8.84 //  $29.22 // 
4805 //  Team Buddies //  $70.24 //  $97.65 //  $235.41 // 
12900 //  Team Losi RC Racer //  $4.91 //  $10.50 //  $19.64 // 
4806 //  Tecmo Stackers //  $5.50 //  $8.72 //  $31.00 // 
7465 //  Tecmo Super Bowl //  $9.99 //  $14.95 //  $64.10 // 
4807 //  Tecmo World Golf //  $6.67 //  $11.37 //  $39.34 // 
38489 //  Tecmo World Golf [Long Box] //  $16.63 //  $27.49 //  $66.52 // 
4808 //  "Tecmos Deception Invitation to Darkness" //  $12.95 //  $21.22 //  $80.00 // 
4809 //  Tekken //  $9.41 //  $17.98 //  $42.89 // 
4810 //  Tekken 2 //  $6.64 //  $10.79 //  $70.50 // 
37687 //  Tekken 2 [Greatest Hits] //  $4.89 //  $9.95 //  $26.00 // 
4811 //  Tekken 3 //  $7.14 //  $10.98 //  $47.47 // 
37688 //  Tekken 3 [Greatest Hits] //  $6.69 //  $10.00 //  $34.99 // 
37686 //  Tekken [Greatest Hits] //  $6.99 //  $15.99 //  $81.77 // 
63970 //  Tekken [Long Box] //  $17.99 //  $26.99 //  $70.17 // 
4812 //  Tempest X3 An Inter-Galactic Battle Zone //  $7.65 //  $10.07 //  $26.24 // 
12901 //  Ten Pin Alley //  $3.50 //  $4.75 //  $14.00 // 
49743 //  Ten Pin Alley [Greatest Hits] //  $4.25 //  $4.25 //  $17.00 // 
4813 //  Tenchu 2 //  $8.21 //  $17.16 //  $55.55 // 
49744 //  Tenchu 2 [Greatest Hits] //  $11.67 //  $17.50 //  $25.00 // 
4814 //  Tenchu: Stealth Assassins //  $7.75 //  $12.63 //  $32.58 // 
37689 //  Tenchu: Stealth Assassins [Greatest Hits] //  $8.78 //  $13.01 //  $34.99 // 
14197 //  Tennis //  $2.98 //  $3.54 //  $5.01 // 
18567 //  Tennis Arena //  $3.99 //  $7.08 //  $18.74 // 
9955 //  Test Drive 4 //  $3.22 //  $4.83 //  $14.07 // 
49745 //  Test Drive 4 [Greatest Hits] //  $3.86 //  $5.79 //  $15.44 // 
4815 //  Test Drive 5 //  $2.99 //  $5.00 //  $11.86 // 
49746 //  Test Drive 5 [Greatest Hits] //  $3.25 //  $5.57 //  $13.00 // 
9956 //  Test Drive 6 //  $5.00 //  $7.44 //  $15.74 // 
