4193 //  007 Racing //  $4.22 //  $4.74 //  $18.93 // 
4371 //  Die Hard Trilogy //  $6.27 //  $8.21 //  $27.20 // 
4372 //  Die Hard Trilogy 2 //  $5.84 //  $10.00 //  $22.98 // 
37626 //  Die Hard Trilogy [Greatest Hits] //  $6.08 //  $8.90 //  $26.53 // 
4373 //  Digimon Digital Card Battle //  $17.56 //  $29.66 //  $43.21 // 
4374 //  Digimon Rumble Arena //  $8.59 //  $16.63 //  $54.84 // 
37627 //  Digimon Rumble Arena [Greatest Hits] //  $10.42 //  $15.63 //  $41.69 // 
4375 //  Digimon World //  $16.94 //  $31.27 //  $132.42 // 
4376 //  Digimon World 2 //  $24.79 //  $42.95 //  $122.26 // 
4377 //  Digimon World 3 //  $15.49 //  $25.99 //  $96.27 // 
37594 //  Digimon World 3 [Greatest Hits] //  $16.67 //  $26.49 //  $67.78 // 
37592 //  Digimon World [Greatest Hits] //  $17.47 //  $27.02 //  $78.61 // 
4378 //  Dino Crisis //  $11.53 //  $23.79 //  $94.97 // 
4379 //  Dino Crisis 2 //  $23.65 //  $49.66 //  $137.43 // 
37628 //  Dino Crisis [Greatest Hits] //  $15.53 //  $23.30 //  $149.99 // 
4380 //  Dirt Jockey Heavy Equipment Operator //  $3.89 //  $3.99 //  $12.37 // 
14018 //  DiscWorld //  $28.10 //  $33.96 //  $155.61 // 
14019 //  DiscWorld II Mortality Bytes //  $21.23 //  $24.13 //  $60.00 // 
38433 //  DiscWorld [Long Box] //  $27.50 //  $45.00 //  $115.93 // 
35966 //  "Disney Action Games Collectors Edition" //  $15.51 //  $23.25 //  $31.59 // 
4382 //  "Disneys Collectors Edition" //  $18.16 //  $28.46 //  $59.62 // 
4383 //  "Disneys Dinosaur" //  $4.26 //  $6.47 //  $17.02 // 
4385 //  "Disneys Goofys Fun House" //  $5.51 //  $7.45 //  $22.06 // 
4386 //  "Disneys Story Studio Mulan" //  $3.68 //  $5.49 //  $14.30 // 
4387 //  Disruptor //  $15.00 //  $25.28 //  $100.21 // 
10894 //  Donald Duck Going Quackers //  $9.19 //  $13.97 //  $36.00 // 
37629 //  Doom //  $14.90 //  $30.00 //  $79.19 // 
4388 //  Doom [Black Label] //  $18.50 //  $26.45 //  $113.74 // 
38434 //  Doom [Long Box] //  $21.47 //  $39.64 //  $90.46 // 
10895 //  Dora the Explorer Barnyard Buddies //  $3.76 //  $4.50 //  $9.95 // 
4389 //  Dracula The Resurrection //  $8.95 //  $12.20 //  $20.95 // 
12713 //  Dracula the Last Sanctuary //  $7.97 //  $12.00 //  $23.52 // 
4390 //  Dragon Ball GT Final Bout //  $8.99 //  $24.95 //  $45.00 // 
14352 //  Dragon Ball GT Final Bout [Atari] //  $8.74 //  $15.00 //  $36.51 // 
12714 //  Dragon Ball Z Ultimate Battle 22 //  $3.75 //  $7.08 //  $14.96 // 
49712 //  Dragon Ball Z Ultimate Battle 22 [Greatest Hits] //  $0.31 //  $0.48 //  $1.25 // 
4391 //  Dragon Seeds //  $22.97 //  $48.27 //  $94.31 // 
4392 //  Dragon Tales Dragon Seek //  $4.25 //  $5.58 //  $8.90 // 
4393 //  Dragon Valor //  $17.20 //  $35.54 //  $71.50 // 
4394 //  Dragon Warrior 7 //  $31.23 //  $37.20 //  $111.99 // 
12715 //  Dragonheart Fire & Steel //  $6.25 //  $13.25 //  $38.62 // 
4395 //  Driver //  $5.32 //  $8.93 //  $19.99 // 
13749 //  Driver 1 and 2 Compilation //  $12.02 //  $17.37 //  $42.50 // 
7314 //  Driver 2 //  $5.67 //  $8.55 //  $25.50 // 
45711 //  Driver 2 [Greatest Hits] //  $5.61 //  $8.71 //  $22.44 // 
37768 //  Driver [Greatest Hits] //  $6.31 //  $8.00 //  $26.10 // 
4396 //  Ducati World Racing Challenge //  $3.74 //  $5.33 //  $14.96 // 
7315 //  Duke Nukem Land of the Babes //  $12.99 //  $21.52 //  $42.98 // 
4397 //  Duke Nukem Time to Kill //  $6.84 //  $9.95 //  $24.25 // 
37630 //  Duke Nukem Time to Kill [Greatest Hits] //  $5.61 //  $7.82 //  $29.37 // 
4398 //  Duke Nukem Total Meltdown //  $8.50 //  $15.33 //  $54.51 // 
4399 //  Dukes of Hazzard II Daisy Dukes It Out //  $5.07 //  $7.64 //  $21.42 // 
4400 //  Dukes of Hazzard Racing for Home //  $4.75 //  $7.97 //  $22.99 // 
49742 //  Dukes of Hazzard Racing for Home [Greatest Hits] //  $5.10 //  $7.49 //  $20.40 // 
4401 //  Dune 2000 //  $7.86 //  $18.70 //  $34.14 // 
4402 //  Dynasty Warriors //  $8.82 //  $18.49 //  $66.38 // 
35967 //  "EA Action Collectors Edition" //  $9.09 //  $14.00 //  $36.39 // 
12716 //  "EA Racing Pack Collectors Edition" //  $15.42 //  $16.69 //  $16.95 // 
18596 //  EA Sports Pack //  $5.49 //  $5.93 //  $14.95 // 
4406 //  ECW Anarchy Rulz //  $9.40 //  $16.90 //  $46.43 // 
12717 //  ECW Hardcore Revolution //  $4.76 //  $7.31 //  $15.98 // 
35447 //  ESPN Extreme Games //  $6.62 //  $9.99 //  $48.41 // 
38435 //  ESPN Extreme Games [Long Box] //  $12.17 //  $12.81 //  $48.69 // 
4414 //  ESPN MLS GameNight //  $8.00 //  $22.50 //  $24.50 // 
12719 //  ESPN X Games Pro Boarder //  $4.14 //  $4.49 //  $7.72 // 
12586 //  ET the Extra Terrestrial: Interplanetary Mission //  $4.85 //  $7.89 //  $13.79 // 
4403 //  Eagle One Harrier Attack //  $4.99 //  $7.49 //  $29.85 // 
4404 //  "Easter Bunnys Big Day" //  $9.49 //  $15.87 //  $24.46 // 
4405 //  Echo Night //  $20.72 //  $49.45 //  $90.00 // 
4407 //  Eggs of Steel //  $15.11 //  $37.75 //  $98.28 // 
4408 //  Ehrgeiz //  $19.95 //  $44.51 //  $133.28 // 
12720 //  Einhander //  $49.95 //  $93.77 //  $303.01 // 
4409 //  Elemental Gearbolt //  $44.95 //  $119.92 //  $170.00 // 
32461 //  Elemental Gearbolt Assassin Case //  $2136.00 //  $2202.73 //   // 
12721 //  Eliminator //  $4.36 //  $7.97 //  $12.47 // 
4410 //  "Elmos Letter Adventure" //  $4.57 //  $6.72 //  $15.58 // 
4411 //  "Elmos Number Journey" //  $3.65 //  $7.52 //  $13.40 // 
4412 //  "Emperors New Groove" //  $6.97 //  $9.14 //  $17.99 // 
12722 //  Epidemic //  $4.87 //  $11.99 //  $24.99 // 
4413 //  Equestrian Showcase //  $4.50 //  $6.52 //  $16.95 // 
12723 //  Eternal Eyes //  $8.25 //  $10.51 //  $28.17 // 
4415 //  Evil Dead Hail to the King //  $11.92 //  $19.97 //  $57.35 // 
12583 //  Evil Zone //  $8.84 //  $16.73 //  $56.52 // 
4416 //  Excalibur 2555 AD //  $6.52 //  $8.34 //  $29.72 // 
12724 //  Expendable //  $7.21 //  $17.75 //  $34.99 // 
12725 //  Extreme Go-Kart Racing //  $5.10 //  $7.81 //  $17.98 // 
12726 //  Extreme Pinball //  $3.04 //  $6.28 //  $12.49 // 
38529 //  Extreme Pinball [Long Box] //  $9.35 //  $11.95 //  $37.41 // 
4418 //  F1 2000 //  $4.23 //  $7.66 //  $19.74 // 
12727 //  F1 Championship Season 2000 //  $4.34 //  $5.22 //  $10.02 // 
12728 //  F1 Racing Championship //  $5.69 //  $16.29 //  $31.84 // 
40543 //  F1 World Grand Prix //  $7.99 //  $17.50 //  $40.00 // 
14222 //  F1 World Grand Prix 1999 //  $6.50 //  $8.09 //  $16.84 // 
4423 //  FIFA 2000 //  $3.76 //  $7.73 //  $21.45 // 
4424 //  FIFA 2001 //  $4.00 //  $5.38 //  $13.26 // 
4425 //  FIFA 2002 //  $4.52 //  $6.99 //  $18.12 // 
20104 //  FIFA 2002 World Cup //  $8.22 //  $12.42 //  $26.05 // 
4426 //  FIFA 2003 //  $3.97 //  $7.49 //  $7.88 // 
4427 //  FIFA 2004 //  $5.26 //  $5.28 //  $7.94 // 
4428 //  FIFA 2005 //  $10.06 //  $18.95 //  $25.49 // 
4429 //  FIFA 96 //  $6.00 //  $11.31 //  $29.51 // 
38437 //  FIFA 96 [Long Box] //  $12.75 //  $18.57 //  $109.99 // 
4430 //  FIFA 99 //  $4.00 //  $6.99 //  $17.84 // 
4431 //  FIFA Road to World Cup 98 //  $8.34 //  $14.48 //  $27.99 // 
18642 //  FIFA Soccer 97 //  $6.09 //  $9.36 //  $34.99 // 
12731 //  Fade to Black //  $4.75 //  $8.99 //  $35.53 // 
38436 //  Fade to Black [Long Box] //  $19.99 //  $20.50 //  $79.96 // 
12624 //  Family Card Games Fun Pack //  $3.72 //  $3.75 //  $5.18 // 
12623 //  Family Feud //  $5.67 //  $5.72 //  $14.52 // 
12622 //  Family Game Pack //  $4.79 //  $4.95 //  $14.99 // 
4419 //  Fantastic 4 //  $9.09 //  $13.36 //  $81.12 // 
4420 //  Fatal Fury Wild Ambition //  $18.48 //  $26.98 //  $65.74 // 
4421 //  Fear Effect //  $9.59 //  $16.15 //  $59.95 // 
4422 //  Fear Effect 2 Retro Helix //  $19.72 //  $31.08 //  $84.99 // 
12625 //  Felony 11-79 //  $5.54 //  $12.32 //  $46.34 // 
4432 //  Fighter Maker //  $6.63 //  $11.26 //  $12.85 // 
4433 //  Fighting Force //  $7.85 //  $10.99 //  $35.00 // 
4434 //  Fighting Force 2 //  $6.08 //  $9.35 //  $29.97 // 
37631 //  Fighting Force [Greatest Hits] //  $8.99 //  $12.01 //  $30.22 // 
4435 //  Final Doom //  $16.29 //  $34.73 //  $107.71 // 
4438 //  Final Fantasy Anthology //  $7.41 //  $13.00 //  $14.54 // 
37635 //  Final Fantasy Anthology [Greatest Hits] //  $7.99 //  $10.39 //  $13.84 // 
4439 //  Final Fantasy Chronicles //  $9.00 //  $27.00 //  $37.08 // 
37636 //  Final Fantasy Chronicles [Greatest Hits] //  $11.24 //  $14.64 //  $17.49 // 
4437 //  Final Fantasy IX //  $6.00 //  $12.38 //  $29.16 // 
37634 //  Final Fantasy IX [Greatest Hits] //  $7.07 //  $10.51 //  $15.95 // 
4440 //  Final Fantasy Origins //  $6.67 //  $13.78 //  $24.49 // 
37637 //  Final Fantasy Origins [Greatest Hits] //  $10.42 //  $11.49 //  $12.82 // 
4441 //  Final Fantasy Tactics //  $9.88 //  $26.77 //  $64.40 // 
37638 //  Final Fantasy Tactics [Greatest Hits] //  $9.99 //  $16.77 //  $45.40 // 
4442 //  Final Fantasy VII //  $11.49 //  $34.61 //  $142.35 // 
37632 //  Final Fantasy VII [Greatest Hits] //  $10.99 //  $24.10 //  $93.34 // 
4436 //  Final Fantasy VIII //  $7.98 //  $19.39 //  $73.67 // 
37633 //  Final Fantasy VIII [Greatest Hits] //  $5.25 //  $10.00 //  $34.93 // 
12626 //  Final Round //  $2.99 //  $6.69 //  $6.95 // 
4443 //  "Fishermans Bait" //  $5.86 //  $5.97 //  $14.99 // 
4445 //  Floating Runner Quest for the 7 Crystals //  $10.95 //  $25.22 //  $49.24 // 
12628 //  Ford Racing //  $2.25 //  $3.03 //  $7.50 // 
12627 //  Ford Truck Mania //  $3.43 //  $5.00 //  $9.05 // 
14144 //  Formula 1 //  $4.22 //  $6.25 //  $17.51 // 
20098 //  Formula 1 98 //  $4.18 //  $4.98 //  $14.03 // 
15616 //  Formula 1 Championship Edition //  $3.26 //  $5.06 //  $13.04 // 
49714 //  Formula 1 [Greatest Hits] //  $3.53 //  $5.29 //  $13.75 // 
35857 //  Formula One 99 //  $3.99 //  $9.22 //  $13.25 // 
12630 //  Forsaken //  $4.21 //  $7.05 //  $19.27 // 
4446 //  Fox Hunt //  $51.96 //  $134.22 //  $368.21 // 
12730 //  Fox Sports Golf 99 //  $3.05 //  $3.29 //  $8.56 // 
12729 //  Fox Sports Soccer 99 //  $2.66 //  $6.47 //  $15.95 // 
18599 //  Frank Thomas Big Hurt Baseball //  $5.03 //  $7.47 //  $21.02 // 
38439 //  Frank Thomas Big Hurt Baseball [Long Box] //  $5.99 //  $8.99 //  $23.37 // 
16203 //  "Freestyle Boardin 99" //  $2.41 //  $5.40 //  $14.25 // 
4447 //  Freestyle Motorcross McGrath vs. Pastrana //  $2.83 //  $4.72 //  $17.94 // 
4448 //  Frogger //  $5.49 //  $8.11 //  $27.00 // 
4449 //  "Frogger 2 Swampys Revenge" //  $5.53 //  $8.00 //  $19.35 // 
37640 //  "Frogger 2 Swampys Revenge [Greatest Hits]" //  $4.85 //  $7.15 //  $17.56 // 
37639 //  Frogger [Greatest Hits] //  $4.67 //  $8.20 //  $33.52 // 
4450 //  Front Mission 3 //  $10.47 //  $24.99 //  $59.99 // 
4451 //  Future Cop LAPD //  $9.41 //  $16.95 //  $26.02 // 
4452 //  G Darius //  $24.99 //  $42.49 //  $102.74 // 
12631 //  G-Police //  $5.10 //  $10.16 //  $21.99 // 
12632 //  G-Police Weapons of Justice //  $5.72 //  $9.53 //  $27.50 // 
4453 //  Galaga Destination Earth //  $5.17 //  $8.99 //  $20.66 // 
4454 //  Galerians //  $17.97 //  $27.31 //  $70.81 // 
4455 //  Gallop Racer //  $8.24 //  $10.98 //  $31.54 // 
4456 //  Gameshark //  $13.97 //  $21.00 //  $35.88 // 
53706 //  Gameshark Lite //  $11.96 //  $12.99 //  $33.77 // 
4457 //  Gauntlet Legends //  $9.51 //  $13.68 //  $37.92 // 
4458 //  Gekido Urban Fighters //  $12.67 //  $29.23 //  $50.56 // 
12633 //  Gekioh Shooting King //  $19.95 //  $38.26 //  $56.00 // 
4459 //  Geom Cube //  $5.75 //  $6.50 //  $22.57 // 
38440 //  Geom Cube [Long Box] //  $10.24 //  $14.73 //  $40.96 // 
4460 //  Gex //  $7.99 //  $13.99 //  $102.75 // 
4461 //  Gex 3: Deep Cover Gecko //  $6.73 //  $11.61 //  $38.94 // 
4462 //  Gex Enter the Gecko //  $10.00 //  $17.93 //  $48.41 // 
38441 //  Gex [Long Box] //  $17.57 //  $22.39 //  $58.24 // 
4463 //  Ghost in the Shell //  $24.99 //  $63.46 //  $112.04 // 
4464 //  Glover //  $7.96 //  $11.99 //  $24.36 // 
38442 //  Goal Storm //  $9.82 //  $11.92 //  $79.09 // 
4465 //  "Goal Storm 97" //  $13.33 //  $30.85 //  $39.69 // 
4466 //  Gold and Glory The Road to El Dorado //  $5.68 //  $7.50 //  $20.04 // 
12635 //  Golden Nugget //  $3.29 //  $3.83 //  $18.90 // 
4467 //  Golden Tee Golf //  $8.99 //  $10.21 //  $24.74 // 
4468 //  Gran Turismo //  $4.66 //  $8.78 //  $20.52 // 
4469 //  Gran Turismo 2 //  $4.55 //  $7.84 //  $45.85 // 
37642 //  Gran Turismo 2 [Greatest Hits] //  $4.49 //  $8.36 //  $25.06 // 
37641 //  Gran Turismo [Greatest Hits] //  $4.88 //  $7.29 //  $33.40 // 
35759 //  Grand Slam //  $5.54 //  $5.54 //  $19.99 // 
12636 //  Grand Theft Auto //  $6.72 //  $11.61 //  $45.61 // 
63128 //  "Grand Theft Auto (GTA) [Collectors Edition]" //   //   //   // 
4470 //  Grand Theft Auto 2 //  $5.73 //  $8.10 //  $27.42 // 
63127 //  "Grand Theft Auto 2 [Collectors Edition]" //  $10.00 //  $10.00 //  $103.41 // 
37644 //  Grand Theft Auto 2 [Greatest Hits] //  $1.46 //  $10.35 //  $18.84 // 
4471 //  "Grand Theft Auto Collectors Edition" //  $9.50 //  $25.48 //  $61.14 // 
4472 //  "Grand Theft Auto Directors Cut" //  $10.39 //  $15.52 //  $154.24 // 
12637 //  Grand Theft Auto Mission Pack #1 London //  $6.24 //  $9.39 //  $25.96 // 
63126 //  "Grand Theft Auto Mission Pack #1: London 1969 [Collectors Edition]" //  $4.00 //  $8.05 //  $16.00 // 
37643 //  Grand Theft Auto [Greatest Hits] //  $6.99 //  $8.98 //  $24.96 // 
4473 //  Grandia //  $30.00 //  $44.88 //  $129.95 // 
9061 //  Granstream Saga //  $7.95 //  $14.99 //  $37.24 // 
58011 //  Gray Dual Analog Controller //  $41.57 //  $46.32 //  $120.36 // 
10395 //  Gray Dual Shock Controller //  $11.50 //  $17.25 //  $46.00 // 
12638 //  Grid Runner //  $3.96 //  $6.44 //  $16.70 // 
12639 //  Grind Session //  $4.25 //  $7.95 //  $18.05 // 
12640 //  Grudge Warriors //  $3.49 //  $5.89 //  $12.75 // 
4475 //  "Guardians Crusade" //  $12.27 //  $29.99 //  $60.06 // 
4476 //  Gubble //  $3.87 //  $5.95 //  $8.68 // 
12641 //  Guilty Gear //  $23.00 //  $42.70 //  $126.11 // 
4477 //  Gundam Battle Assault //  $10.05 //  $20.62 //  $56.75 // 
4478 //  Gundam Battle Assault 2 //  $9.99 //  $20.78 //  $57.85 // 
4479 //  Gunfighter The Legend of Jesse James //  $5.26 //  $6.05 //  $10.00 // 
32531 //  "Gunners Heaven [Japan]" //  $25.42 //  $45.32 //   // 
4480 //  Gunship //  $4.66 //  $7.42 //  $41.00 // 
38443 //  Gunship [Long Box] //  $5.88 //  $12.00 //  $23.52 // 
4483 //  HBO Boxing //  $4.68 //  $4.76 //  $9.17 // 
18597 //  "HardBall 99" //  $3.80 //  $4.97 //  $12.92 // 
18496 //  HardBall 5 //  $3.70 //  $6.06 //  $14.81 // 
38444 //  HardBall 5 [Long Box] //  $7.80 //  $10.29 //  $31.20 // 
4481 //  Harry Potter Chamber of Secrets //  $6.96 //  $10.48 //  $29.99 // 
4482 //  Harry Potter Sorcerers Stone //  $4.74 //  $9.00 //  $33.00 // 
49715 //  Harry Potter Sorcerers Stone [Greatest Hits] //  $4.63 //  $8.59 //  $18.52 // 
12642 //  Harvest Moon Back to Nature //  $19.47 //  $29.99 //  $93.71 // 
4484 //  Heart of Darkness //  $14.67 //  $23.02 //  $89.99 // 
4485 //  Hellboy Asylum Seeker //  $13.00 //  $17.80 //  $33.37 // 
10586 //  Hello Kitty Cube Frenzy //  $4.31 //  $6.23 //  $15.00 // 
13702 //  "Hercs Adventures" //  $48.85 //  $85.50 //  $169.47 // 
4486 //  Hercules //  $12.87 //  $19.74 //  $44.00 // 
12643 //  Hexen //  $9.21 //  $17.91 //  $32.20 // 
12644 //  Hi Octane //  $7.44 //  $12.26 //  $31.06 // 
38445 //  Hi Octane [Long Box] //  $10.68 //  $14.75 //  $42.72 // 
12645 //  High Heat Baseball 2000 //  $3.99 //  $4.69 //  $7.99 // 
12646 //  High Heat Baseball 2002 //  $3.03 //  $4.77 //  $11.77 // 
12647 //  Hogs of War //  $23.10 //  $44.82 //  $91.57 // 
4487 //  Hooters Road Trip //  $4.60 //  $9.93 //  $18.43 // 
11947 //  Hoshigami Ruining Blue Earth //  $18.54 //  $39.20 //  $87.19 // 
4488 //  Hot Shots Golf //  $5.01 //  $8.21 //  $17.11 // 
4489 //  Hot Shots Golf 2 //  $6.07 //  $9.73 //  $24.46 // 
14562 //  Hot Wheels Extreme Racing //  $5.47 //  $8.59 //  $37.45 // 
4490 //  Hot Wheels Turbo Racing //  $6.69 //  $11.47 //  $34.99 // 
49716 //  Hot Wheels Turbo Racing [Greatest Hits] //  $38.64 //  $46.24 //  $184.96 // 
14304 //  Hugo The Evil Mirror //  $5.96 //  $7.95 //  $19.18 // 
4491 //  Hydro Thunder //  $8.77 //  $14.95 //  $39.00 // 
12648 //  IHRA Drag Racing //  $2.84 //  $4.27 //  $6.77 // 
4501 //  ISS Pro 98 //  $33.34 //  $49.99 //  $63.84 // 
4502 //  ISS Pro Evolution //  $43.00 //  $120.00 //  $124.95 // 
9139 //  Impact Racing //  $5.41 //  $18.74 //  $43.81 // 
4492 //  In Cold Blood //  $5.64 //  $26.57 //  $27.64 // 
4493 //  In the Hunt //  $45.00 //  $102.97 //  $198.50 // 
38446 //  In the Hunt [Long Box] //  $55.00 //  $89.37 //  $229.21 // 
4494 //  Incredible Crisis //  $14.47 //  $28.00 //  $58.98 // 
4495 //  Incredible Hulk The Pantheon Saga //  $5.85 //  $11.15 //  $30.24 // 
12649 //  Independence Day //  $4.61 //  $5.90 //  $18.11 // 
4496 //  Inspector Gadget //  $3.65 //  $5.82 //  $14.13 // 
4497 //  Intelligent Qube //  $24.45 //  $37.62 //  $108.69 // 
65601 //  Interactive CD Sampler Disk Volume 4 //   //   //   // 
67651 //  Interactive CD Sampler Disk Volume 5 //  $4.69 //  $9.99 //  $28.57 // 
58232 //  Interactive Sampler CD Vol 6 //   //   //   // 
66671 //  Interactive Sampler CD Vol 7 //   //   //   // 
12652 //  International Track & Field //  $5.17 //  $7.95 //  $13.54 // 
38447 //  International Track & Field [Long Box] //  $6.50 //  $9.75 //  $25.36 // 
12651 //  International Track and Field 2000 //  $3.97 //  $5.26 //  $12.90 // 
12650 //  Interplay Sports Baseball 2000 //  $4.00 //  $5.65 //  $19.99 // 
4498 //  Inuyasha A Feudal Fairy Tale //  $8.47 //  $11.75 //  $24.95 // 
12653 //  Invasion from Beyond //  $4.00 //  $6.34 //  $12.77 // 
4500 //  Iron Man X-O Manowar in Heavy Metal //  $9.63 //  $11.48 //  $47.04 // 
12654 //  Iron Soldier 3 //  $8.00 //  $14.95 //  $22.75 // 
12655 //  Irritating Stick //  $10.40 //  $22.00 //  $28.50 // 
12906 //  Italian Job //  $3.26 //  $4.44 //  $7.87 // 
4503 //  "Jackie Chans Stunt Master" //  $22.66 //  $46.41 //  $49.99 // 
4504 //  Jade Cocoon Story of the Tamamayu //  $19.99 //  $32.00 //  $83.58 // 
4505 //  Jarret and Labonte Stock Car Racing //  $2.49 //  $3.28 //  $9.97 // 
4506 //  Jeopardy //  $3.26 //  $4.27 //  $14.43 // 
4507 //  Jeopardy 2nd Edition //  $3.05 //  $3.57 //  $8.49 // 
12657 //  Jeremy McGrath Supercross 2000 //  $3.07 //  $4.98 //  $9.09 // 
12656 //  Jeremy McGrath Supercross 98 //  $3.29 //  $3.65 //  $9.99 // 
49717 //  Jeremy McGrath Supercross 98 [Greatest Hits] //  $1.35 //  $4.18 //  $5.24 // 
4508 //  Jersey Devil //  $20.03 //  $30.49 //  $125.82 // 
12732 //  Jet Moto //  $4.47 //  $7.49 //  $19.97 // 
12733 //  Jet Moto 2 //  $3.95 //  $6.61 //  $17.77 // 
45710 //  Jet Moto 2 [Greatest Hits] //  $4.01 //  $7.15 //  $26.99 // 
4509 //  Jet Moto 3 //  $5.66 //  $9.97 //  $33.34 // 
49718 //  Jet Moto [Greatest Hits] //  $4.49 //  $7.39 //  $17.96 // 
4510 //  Jigsaw Madness //  $3.69 //  $5.08 //  $7.10 // 
16386 //  "Jimmy Johnsons VR Football 98" //  $1.89 //  $5.19 //  $7.44 // 
14584 //  "Jimmy Whites 2 Cueball" //  $2.40 //  $2.99 //  $5.81 // 
4511 //  "JoJos Bizarre Adventure" //  $117.49 //  $205.00 //  $229.99 // 
12734 //  Johnny Bazookatone //  $7.97 //  $17.85 //  $35.00 // 
38448 //  Johnny Bazookatone [Long Box] //  $17.16 //  $23.50 //  $68.65 // 
12735 //  Judge Dredd //  $5.37 //  $9.47 //  $19.93 // 
10587 //  Juggernaut //  $15.99 //  $45.00 //  $73.12 // 
4515 //  JumpStart Wildlife Safari //  $3.56 //  $5.82 //  $14.00 // 
4512 //  Jumping Flash //  $21.51 //  $33.77 //  $79.94 // 
4513 //  Jumping Flash 2 //  $14.15 //  $24.33 //  $42.78 // 
38449 //  Jumping Flash [Long Box] //  $29.32 //  $45.00 //  $117.29 // 
4516 //  Jungle Book Rhythm n Groove //  $4.60 //  $7.00 //  $19.76 // 
4517 //  Jupiter Strike //  $6.38 //  $10.49 //  $31.70 // 
38450 //  Jupiter Strike [Long Box] //  $8.68 //  $13.14 //  $39.95 // 
13705 //  K-1 Grand Prix //  $4.94 //  $12.99 //  $29.99 // 
12736 //  K-1 Revenge //  $4.87 //  $7.72 //  $12.50 // 
12737 //  K-1 the Arena Fighters //  $5.13 //  $5.60 //  $26.14 // 
67366 //  K9.5: Live in Airedale //   //   //   // 
67364 //  K9.5: We Are the Dogs //   //   //   // 
67365 //  K9.5: Web Tunes //   //   //   // 
4518 //  Kagero Deception II //  $14.65 //  $22.06 //  $46.97 // 
4520 //  Kartia Word of Fate //  $17.31 //  $44.89 //  $125.06 // 
4521 //  Kensei Sacred Fist //  $16.95 //  $32.50 //  $101.89 // 
12738 //  Kickboxing //  $3.05 //  $5.18 //  $6.10 // 
12739 //  Kileak the DNA Imperative //  $5.01 //  $13.46 //  $20.03 // 
12740 //  Killer Loop //  $3.00 //  $5.66 //  $11.56 // 
12741 //  Killing Zone //  $6.67 //  $12.08 //  $18.99 // 
10745 //  King of Fighters 95 //  $11.96 //  $24.92 //  $84.99 // 
4523 //  King of Fighters 99 //  $7.35 //  $12.23 //  $29.47 // 
4524 //  "Kings Field" //  $18.93 //  $43.00 //  $104.25 // 
4525 //  "Kings Field 2" //  $18.99 //  $29.00 //  $84.30 // 
38451 //  "Kings Field [Long Box]" //  $28.69 //  $40.98 //  $159.98 // 
4526 //  "Kingsleys Adventures" //  $19.97 //  $29.95 //  $77.87 // 
4527 //  Kiss Pinball //  $4.10 //  $6.74 //  $9.89 // 
12742 //  Klonoa Door to Phantomile //  $86.30 //  $189.69 //  $443.78 // 
12743 //  Knockout Kings //  $3.86 //  $4.60 //  $17.49 // 
12744 //  Knockout Kings 2000 //  $3.85 //  $4.01 //  $18.09 // 
4528 //  Knockout Kings 2001 //  $3.51 //  $4.49 //  $13.10 // 
63100 //  Kokumeikan Trap Simulation Game //   //   //   // 
12745 //  Konami Arcade Classics //  $22.00 //  $32.10 //  $65.72 // 
7370 //  Koudelka //  $48.79 //  $93.00 //  $182.85 // 
12746 //  Krazy Ivan //  $7.76 //  $10.36 //  $46.77 // 
38452 //  Krazy Ivan [Long Box] //  $10.17 //  $14.89 //  $103.50 // 
4529 //  "Kurt Warners Arena Football Unleashed" //  $4.66 //  $8.47 //  $16.73 // 
4537 //  LEGO Island 2 //  $7.61 //  $13.76 //  $24.99 // 
10454 //  LEGO Racers //  $6.98 //  $11.99 //  $20.90 // 
4538 //  LEGO Rock Raiders //  $6.96 //  $14.02 //  $25.73 // 
33012 //  LSD: Dream Emulator [Japan] //  $202.51 //  $202.51 //   // 
4530 //  Land Before Time Big Water Adventure //  $4.47 //  $6.37 //  $10.50 // 
4531 //  Land Before Time Great Valley Racing Adventure //  $4.49 //  $4.78 //  $8.25 // 
4532 //  Land Before Time Return to the Great Valley //  $4.07 //  $6.05 //  $12.66 // 
12747 //  Largo Winch //  $3.29 //  $3.45 //  $6.08 // 
12748 //  League of Pain //  $4.44 //  $6.45 //  $11.36 // 
14578 //  "Legacy of Kain Collectors Edition" //  $12.48 //  $17.05 //  $37.77 // 
4533 //  Legacy of Kain Soul Reaver //  $9.86 //  $15.73 //  $54.94 // 
37645 //  Legacy of Kain Soul Reaver [Greatest Hits] //  $9.97 //  $15.39 //  $39.99 // 
4534 //  Legend of Dragoon //  $11.24 //  $31.00 //  $67.90 // 
37684 //  Legend of Dragoon [Greatest Hits] //  $10.45 //  $24.15 //  $74.53 // 
4535 //  Legend of Legaia //  $24.96 //  $41.49 //  $137.13 // 
4536 //  Legend of Mana //  $24.99 //  $54.72 //  $99.99 // 
4539 //  Lemmings 3D //  $9.05 //  $13.29 //  $95.75 // 
38453 //  Lemmings 3D [Long Box] //  $12.00 //  $14.54 //  $299.99 // 
12749 //  Lemmings and Oh No More Lemmings //  $7.13 //  $12.95 //  $42.89 // 
4540 //  Lethal Enforcers 1 and 2 //  $19.63 //  $38.19 //  $50.06 // 
59567 //  Lightspan Adventures //   //   //   // 
4541 //  Lilo and Stitch //  $5.87 //  $8.74 //  $23.33 // 
4827 //  Little Mermaid II //  $7.13 //  $10.94 //  $30.00 // 
