4193 //  007 Racing //  $4.07 //  $7.08 //  $18.93 // 
4662 //  Power Rangers Lightspeed Rescue //  $4.97 //  $8.48 //  $25.51 // 
4663 //  Power Rangers Time Force //  $5.37 //  $10.25 //  $12.00 // 
4664 //  Power Rangers Zeo Battle Pinball //  $8.50 //  $22.05 //  $33.97 // 
4665 //  Power Serve Tennis //  $9.12 //  $11.71 //  $36.77 // 
38468 //  Power Serve Tennis [Long Box] //  $9.33 //  $14.01 //  $37.32 // 
4666 //  Power Shovel //  $11.94 //  $19.50 //  $33.56 // 
4667 //  Power Slave //  $27.72 //  $64.47 //  $123.46 // 
4668 //  Power Spike Pro Beach Volleyball //  $3.72 //  $6.02 //  $7.36 // 
12907 //  Powerpuff Girls Chemical X-Traction //  $4.42 //  $5.98 //  $11.31 // 
12807 //  Poy Poy //  $28.00 //  $42.00 //  $99.00 // 
4669 //  Primal Rage //  $20.17 //  $26.99 //  $85.52 // 
38469 //  Primal Rage [Long Box] //  $26.99 //  $31.99 //  $120.50 // 
12808 //  Pro 18 World Tour Golf //  $2.67 //  $6.37 //  $6.50 // 
12811 //  Pro Pinball //  $3.28 //  $4.92 //  $9.33 // 
12809 //  Pro Pinball Big Race USA //  $2.96 //  $3.32 //  $5.26 // 
12810 //  Pro Pinball Fantastic Journey //  $3.03 //  $3.49 //  $7.05 // 
12813 //  Project Horned Owl //  $11.91 //  $23.45 //  $39.99 // 
12812 //  Project Overkill //  $5.97 //  $10.00 //  $19.77 // 
12814 //  Psybadek //  $2.99 //  $4.47 //  $8.27 // 
13704 //  Psychic Detective //  $35.52 //  $106.77 //  $243.20 // 
38470 //  Psychic Detective [Long Box] //  $64.97 //  $102.74 //  $259.88 // 
4672 //  Psychic Force //  $30.99 //  $69.43 //  $173.72 // 
4673 //  Punky Skunk //  $13.99 //  $28.12 //  $54.87 // 
12753 //  Pure Ride //  $2.95 //  $3.17 //  $11.25 // 
12815 //  Putter Golf //  $3.09 //  $3.95 //  $6.19 // 
4674 //  Puzzle Star Sweep //  $3.98 //  $5.57 //  $8.00 // 
4675 //  Puzznic //  $3.94 //  $7.82 //  $7.87 // 
4676 //  Q*bert //  $4.13 //  $6.94 //  $19.95 // 
12816 //  Qix Neo //  $6.36 //  $9.55 //  $14.00 // 
4677 //  Quake II //  $8.40 //  $19.95 //  $26.89 // 
4720 //  R-Type Delta //  $55.00 //  $121.20 //  $199.95 // 
4721 //  R-Types //  $17.47 //  $33.82 //  $73.12 // 
4678 //  R/C Stunt Copter //  $3.99 //  $8.72 //  $15.43 // 
12818 //  RC Helicopter //  $3.98 //  $6.29 //  $10.14 // 
12819 //  RC Revenge //  $4.36 //  $7.19 //  $12.17 // 
4692 //  RC de Go //  $6.11 //  $11.60 //  $22.00 // 
4719 //  RPG Maker //  $7.36 //  $12.73 //  $39.47 // 
12820 //  Racing //  $4.17 //  $5.99 //  $8.15 // 
4679 //  Rage Racer //  $9.16 //  $9.95 //  $96.23 // 
12821 //  Rageball //  $3.00 //  $5.59 //  $8.50 // 
12822 //  Raiden Project //  $22.90 //  $51.00 //  $325.00 // 
38472 //  Raiden Project [Long Box] //  $36.67 //  $68.18 //  $146.68 // 
4680 //  Railroad Tycoon II //  $4.98 //  $9.34 //  $14.89 // 
12915 //  Rainbow Six //  $4.05 //  $5.96 //  $9.56 // 
4682 //  Rainbow Six Lone Wolf //  $3.77 //  $5.67 //  $12.00 // 
4681 //  Rainbow Six Rogue Spear //  $4.45 //  $6.42 //  $18.30 // 
49750 //  Rainbow Six [Greatest Hits] //  $3.24 //  $4.56 //  $12.95 // 
19449 //  Rakugaki Showtime //  $101.44 //  $147.81 //  $250.00 // 
12823 //  Rally Cross //  $4.72 //  $5.99 //  $43.11 // 
13249 //  Rally Cross 2 //  $3.43 //  $8.32 //  $19.99 // 
4683 //  Rampage 2 Universal Tour //  $9.95 //  $14.09 //  $40.73 // 
4684 //  Rampage Through Time //  $18.10 //  $24.06 //  $84.99 // 
4685 //  Rampage World Tour //  $8.79 //  $12.78 //  $45.00 // 
49729 //  Rampage World Tour [Greatest Hits] //   //   //   // 
12824 //  Rascal //  $3.80 //  $6.53 //  $17.27 // 
4686 //  Rascal Racers //  $13.46 //  $29.97 //  $34.02 // 
4687 //  Rat Attack //  $3.86 //  $7.00 //  $15.43 // 
12825 //  Ray Crisis //  $29.99 //  $78.75 //  $81.65 // 
12826 //  Ray Tracers //  $9.11 //  $21.28 //  $30.38 // 
4688 //  Rayman //  $5.95 //  $10.90 //  $24.52 // 
4689 //  Rayman 2 The Great Escape //  $7.09 //  $10.67 //  $41.00 // 
55710 //  Rayman 2 The Great Escape [Watch Bundle] //  $46.25 //  $71.15 //  $185.00 // 
12827 //  Rayman Brain Games //  $4.97 //  $5.40 //  $11.85 // 
4690 //  Rayman Rush //  $3.96 //  $7.62 //  $17.49 // 
37664 //  Rayman [Greatest Hits] //  $7.44 //  $9.52 //  $40.00 // 
38471 //  Rayman [Long Box] //  $22.95 //  $25.67 //  $91.80 // 
4691 //  Raystorm //  $31.83 //  $61.28 //  $118.78 // 
12828 //  Razor Freestyle Scooter //  $3.42 //  $4.67 //  $6.84 // 
14603 //  Razor Racing //  $2.36 //  $4.50 //  $6.98 // 
12829 //  Re-Loaded //  $7.66 //  $12.42 //  $30.29 // 
12830 //  Re-Volt //  $5.09 //  $11.00 //  $20.50 // 
12831 //  ReBoot //  $7.98 //  $13.16 //  $32.71 // 
12832 //  Ready 2 Rumble Boxing //  $4.74 //  $6.48 //  $19.59 // 
12833 //  Ready 2 Rumble Boxing Round 2 //  $5.02 //  $6.52 //  $16.95 // 
49730 //  Ready 2 Rumble Boxing [Greatest Hits] //  $5.16 //  $7.70 //  $20.64 // 
12834 //  Red Asphalt //  $6.40 //  $10.72 //  $17.16 // 
12582 //  Reel Fishing //  $2.53 //  $5.99 //  $7.36 // 
4693 //  Reel Fishing II //  $5.99 //  $6.97 //  $23.96 // 
49731 //  Reel Fishing [Greatest Hits] //  $1.66 //  $4.85 //  $4.85 // 
4694 //  Renegade Racers //  $4.81 //  $8.00 //  $9.41 // 
12835 //  Rescue Copter //  $4.06 //  $4.07 //  $5.53 // 
4695 //  Rescue Heroes Molten Menace //  $4.99 //  $5.59 //  $14.65 // 
4696 //  Resident Evil //  $16.09 //  $41.51 //  $78.11 // 
52183 //  Resident Evil 1.5 [Homebrew] //  $19.58 //  $39.99 //  $43.40 // 
4697 //  Resident Evil 2 //  $15.82 //  $28.69 //  $134.79 // 
37665 //  Resident Evil 2 [Greatest Hits] //  $13.03 //  $19.74 //  $104.99 // 
16239 //  Resident Evil 2: Dual Shock Edition //  $9.97 //  $22.04 //  $272.98 // 
4698 //  Resident Evil 3 Nemesis //  $22.58 //  $42.24 //  $131.04 // 
62507 //  Resident Evil 3 Nemesis [2 Disc] //  $24.99 //  $37.49 //  $169.00 // 
37666 //  Resident Evil 3 Nemesis [Greatest Hits] //  $13.99 //  $36.47 //  $57.80 // 
4699 //  "Resident Evil Directors Cut" //  $10.59 //  $43.18 //  $175.66 // 
62483 //  "Resident Evil Directors Cut [2 Disc]" //  $33.33 //  $50.00 //  $130.00 // 
37595 //  "Resident Evil Directors Cut [Greatest Hits]" //  $9.99 //  $16.49 //  $73.63 // 
4700 //  Resident Evil Survivor //  $16.23 //  $34.94 //  $107.66 // 
38473 //  Resident Evil [Long Box] //  $13.99 //  $51.95 //  $140.27 // 
12836 //  Return Fire //  $22.00 //  $22.00 //  $140.00 // 
38474 //  Return Fire [Long Box] //  $23.57 //  $35.97 //  $94.24 // 
4701 //  Revolution X //  $10.34 //  $14.99 //  $15.00 // 
4702 //  Rhapsody A Musical Adventure //  $31.83 //  $59.56 //  $124.83 // 
4703 //  Ridge Racer //  $5.66 //  $7.13 //  $23.75 // 
4704 //  Ridge Racer Revolution //  $5.82 //  $9.20 //  $19.26 // 
12817 //  Ridge Racer Type 4 //  $6.59 //  $15.13 //  $54.16 // 
63072 //  Ridge Racer Type 4 [Limited Edition] //  $32.00 //  $58.50 //  $128.00 // 
37667 //  Ridge Racer [Greatest Hits] //  $3.75 //  $8.08 //  $15.00 // 
38475 //  Ridge Racer [Long Box] //  $2.85 //  $14.85 //  $223.00 // 
12837 //  Rise 2 Resurrection //  $5.63 //  $12.05 //  $71.13 // 
38476 //  Rise 2 Resurrection [Long Box] //  $8.78 //  $12.06 //  $155.99 // 
12838 //  Rising Zan the Samurai Gunman //  $13.21 //  $29.97 //  $43.62 // 
4705 //  Risk //  $6.06 //  $8.99 //  $30.23 // 
12839 //  Rival Schools //  $26.50 //  $66.07 //  $160.00 // 
4706 //  Riven The Sequel to Myst //  $5.63 //  $10.90 //  $28.38 // 
4707 //  Road Rash //  $9.13 //  $15.89 //  $48.72 // 
4708 //  Road Rash 3D //  $5.27 //  $7.81 //  $30.99 // 
37671 //  Road Rash 3D [Greatest Hits] //  $5.98 //  $7.99 //  $46.75 // 
4709 //  Road Rash Jailbreak //  $5.03 //  $9.41 //  $27.85 // 
37669 //  Road Rash [Greatest Hits] //  $8.99 //  $13.66 //  $76.99 // 
37670 //  Road Rash [Long Box] //  $19.30 //  $24.99 //  $999.99 // 
4710 //  Roadsters //  $3.51 //  $13.79 //  $19.87 // 
12840 //  Robo Pit //  $11.55 //  $21.99 //  $40.45 // 
4711 //  Robo Pit 2 //  $6.98 //  $13.50 //  $16.17 // 
12841 //  Robotron X //  $4.71 //  $10.59 //  $19.99 // 
4712 //  Rock em Sock em Robots Arena //  $5.06 //  $7.59 //  $21.51 // 
4713 //  Rocket Power Team Rocket Rescue //  $2.65 //  $4.45 //  $10.60 // 
49732 //  Rocket Power Team Rocket Rescue [Greatest Hits] //  $1.16 //  $1.74 //  $4.64 // 
12842 //  Rogue Trip Vacation 2012 //  $6.98 //  $12.26 //  $37.77 // 
4714 //  Roll Away //  $12.99 //  $17.95 //  $27.49 // 
12843 //  Rollcage //  $6.35 //  $10.81 //  $22.81 // 
40347 //  Rollcage Limited Edition //  $12.83 //  $18.71 //  $62.63 // 
12844 //  Rollcage Stage 2 //  $6.65 //  $9.71 //  $15.13 // 
4715 //  Romance of the Three Kingdoms IV Wall of Fire //  $7.54 //  $12.70 //  $49.95 // 
38478 //  Romance of the Three Kingdoms IV Wall of Fire [Long Box] //  $6.66 //  $13.12 //  $26.64 // 
4716 //  Romance of the Three Kingdoms VI //  $13.47 //  $17.37 //  $52.64 // 
4717 //  Rosco McQueen Firefighter Extreme //  $5.65 //  $6.80 //  $15.63 // 
4718 //  Roswell Conspiracies //  $4.90 //  $8.41 //  $10.50 // 
4723 //  Rugrats Search for Reptar //  $5.88 //  $8.82 //  $64.99 // 
49733 //  Rugrats Search for Reptar [Greatest Hits] //  $7.78 //  $10.99 //  $31.13 // 
4724 //  Rugrats Studio Tour //  $4.89 //  $9.64 //  $20.53 // 
4725 //  Rugrats Totally Angelica //  $10.24 //  $12.97 //  $26.56 // 
4722 //  Rugrats in Paris //  $5.18 //  $6.50 //  $16.99 // 
4726 //  Runabout 2 //  $5.01 //  $18.17 //  $36.51 // 
12845 //  Running Wild //  $7.99 //  $12.71 //  $21.08 // 
12846 //  Rush Down //  $3.32 //  $4.04 //  $15.00 // 
12847 //  Rush Hour //  $4.60 //  $11.00 //  $41.71 // 
12848 //  SCARS //  $4.49 //  $7.99 //  $15.40 // 
4727 //  Sabrina The Teenage Witch //  $3.98 //  $7.49 //  $10.95 // 
4728 //  Saga Frontier //  $15.94 //  $25.40 //  $90.37 // 
4729 //  Saga Frontier 2 //  $14.74 //  $26.99 //  $65.07 // 
4730 //  Saiyuki Journey West //  $14.21 //  $29.99 //  $39.99 // 
4731 //  Saltwater Sport Fishing //  $3.05 //  $5.48 //  $11.00 // 
14592 //  Sammy Sosa High Heat Baseball 2001 //  $3.46 //  $5.19 //  $10.39 // 
12849 //  "Sammy Sosas Softball Slam" //  $4.23 //  $6.35 //  $10.86 // 
4732 //  Samurai Shodown III //  $8.92 //  $15.24 //  $38.61 // 
4733 //  "Samurai Shodown Warriors Rage" //  $33.75 //  $70.00 //  $120.27 // 
4734 //  San Francisco Rush //  $4.24 //  $6.99 //  $23.96 // 
4736 //  Scooby Doo Cyber Chase //  $5.82 //  $9.08 //  $23.17 // 
49734 //  Scooby Doo Cyber Chase [Greatest Hits] //  $4.86 //  $7.32 //  $19.44 // 
4737 //  Scrabble //  $2.78 //  $5.71 //  $6.46 // 
4738 //  Sea-Doo Hydrocross //  $3.78 //  $4.99 //  $11.60 // 
12850 //  Sentient //  $10.46 //  $14.02 //  $29.85 // 
12851 //  Sentinel Returns //  $4.46 //  $7.82 //  $14.99 // 
4739 //  Sesame Street Sports //  $4.47 //  $5.01 //  $14.98 // 
4740 //  Shadow Madness //  $6.51 //  $11.47 //  $30.99 // 
7439 //  Shadow Man //  $7.26 //  $10.49 //  $29.99 // 
12852 //  Shadow Master //  $4.00 //  $9.29 //  $24.97 // 
12853 //  Shadow Tower //  $45.00 //  $110.09 //  $175.25 // 
12854 //  Shanghai True Valor //  $5.19 //  $9.27 //  $17.50 // 
4741 //  Sheep //  $3.96 //  $7.27 //  $13.99 // 
4544 //  Sheep Raider //  $12.93 //  $21.03 //  $60.56 // 
12855 //  Shellshock //  $3.17 //  $10.00 //  $34.71 // 
38479 //  Shellshock [Long Box] //  $7.33 //  $12.50 //  $29.32 // 
4742 //  Shipwreckers //  $4.88 //  $9.42 //  $30.03 // 
12856 //  Shockwave Assault //  $5.50 //  $8.25 //  $25.49 // 
38480 //  Shockwave Assault [Long Box] //  $10.86 //  $16.73 //  $43.47 // 
12857 //  Shooter Space Shot //  $6.49 //  $12.99 //  $16.00 // 
12858 //  Shooter Starfighter Sanvein //  $4.53 //  $5.02 //  $9.85 // 
4743 //  Shrek Treasure Hunt //  $3.81 //  $4.90 //  $6.99 // 
12859 //  Silent Bomber //  $42.51 //  $106.76 //  $169.99 // 
4744 //  Silent Hill //  $34.87 //  $67.50 //  $249.36 // 
37668 //  Silent Hill [Greatest Hits] //  $32.00 //  $48.33 //  $149.82 // 
9747 //  Silhouette Mirage //  $21.09 //  $59.99 //  $88.12 // 
12860 //  Silverload //  $24.83 //  $49.99 //  $139.50 // 
4746 //  Sim Theme Park //  $5.42 //  $7.03 //  $14.90 // 
4747 //  SimCity 2000 //  $5.51 //  $6.41 //  $25.00 // 
49735 //  SimCity 2000 [Greatest Hits] //  $1.98 //  $7.77 //  $7.92 // 
12861 //  Skeleton Warriors //  $7.52 //  $27.84 //  $63.11 // 
38482 //  Skeleton Warriors [Long Box] //  $17.99 //  $28.96 //  $75.00 // 
4748 //  Skullmonkeys //  $35.19 //  $51.50 //  $130.70 // 
12862 //  Skydiving Extreme //  $2.52 //  $3.51 //  $5.15 // 
12863 //  Slam n Jam 96 //  $6.93 //  $8.28 //  $25.64 // 
38483 //  Slam n Jam 96 [Long Box] //  $5.46 //  $8.19 //  $21.85 // 
12864 //  SlamScape //  $2.88 //  $5.93 //  $9.99 // 
4749 //  Sled Storm //  $5.12 //  $6.47 //  $23.81 // 
49736 //  Sled Storm [Greatest Hits] //  $3.33 //  $7.74 //  $13.32 // 
32326 //  Slots //  $4.23 //  $6.90 //  $7.01 // 
4750 //  Small Soldiers //  $7.03 //  $13.99 //  $57.09 // 
4751 //  Smurf Racer //  $4.99 //  $7.49 //  $19.41 // 
4753 //  Smurfs //  $9.99 //  $20.00 //  $37.77 // 
14323 //  SnoCross Championship Racing //  $2.85 //  $4.99 //  $6.10 // 
15009 //  Snowboarding //  $2.75 //  $4.55 //  $6.99 // 
15010 //  Sol Divide //  $10.38 //  $14.07 //  $35.48 // 
15014 //  "Sorcerers Maze" //  $3.65 //  $5.21 //  $8.27 // 
4754 //  Soul Blade //  $8.47 //  $15.38 //  $39.07 // 
37672 //  Soul Blade [Greatest Hits] //  $6.00 //  $13.08 //  $65.99 // 
4755 //  Soul of Samurai //  $11.99 //  $19.25 //  $49.99 // 
4756 //  South Park //  $9.24 //  $12.43 //  $41.30 // 
9796 //  "South Park Chefs Luv Shack" //  $7.08 //  $12.23 //  $28.65 // 
4757 //  South Park Rally //  $8.74 //  $10.21 //  $32.50 // 
12865 //  Soviet Strike //  $4.47 //  $6.16 //  $24.99 // 
49737 //  Soviet Strike [Greatest Hits] //  $4.66 //  $6.49 //  $15.49 // 
12866 //  Space Griffon //  $11.00 //  $24.11 //  $63.20 // 
38484 //  Space Griffon [Long Box] //  $16.54 //  $25.77 //  $66.16 // 
12867 //  Space Hulk Vengeance of the Blood Angels //  $9.89 //  $14.47 //  $44.20 // 
4758 //  Space Invaders //  $6.07 //  $9.43 //  $16.72 // 
4759 //  Space Jam //  $6.78 //  $10.46 //  $26.56 // 
15881 //  Spawn The Eternal //  $9.92 //  $14.00 //  $55.07 // 
12868 //  Spec Ops Airborne Commando //  $3.29 //  $3.79 //  $8.50 // 
12869 //  Spec Ops Covert Assault //  $2.99 //  $3.99 //  $5.29 // 
12870 //  Spec Ops Ranger Elite //  $2.13 //  $3.19 //  $7.06 // 
12871 //  Spec Ops Stealth Patrol //  $3.01 //  $3.01 //  $7.59 // 
12872 //  Speed Punks //  $9.48 //  $11.98 //  $36.49 // 
4760 //  Speed Racer //  $9.81 //  $11.37 //  $47.73 // 
12873 //  Speedball 2100 //  $2.71 //  $3.93 //  $5.47 // 
7445 //  Spice World //  $3.37 //  $6.73 //  $7.99 // 
12874 //  Spider //  $8.19 //  $15.81 //  $49.10 // 
4761 //  Spiderman //  $8.99 //  $14.44 //  $27.47 // 
4762 //  Spiderman 2 Enter Electro //  $11.99 //  $17.95 //  $73.79 // 
37674 //  Spiderman 2 Enter Electro [Greatest Hits] //  $14.99 //  $19.99 //  $56.78 // 
37673 //  Spiderman [Greatest Hits] //  $11.32 //  $14.59 //  $42.85 // 
12875 //  Spin Jam //  $3.08 //  $4.85 //  $7.73 // 
4764 //  SpongeBob SquarePants Super Sponge //  $4.52 //  $6.64 //  $17.29 // 
37675 //  SpongeBob SquarePants Super Sponge [Greatest Hits] //  $3.37 //  $5.94 //  $13.48 // 
12876 //  Sports Car GT //  $3.57 //  $5.99 //  $11.55 // 
4765 //  Sports Superbike 2 //  $2.98 //  $4.45 //  $5.88 // 
4766 //  Spot Goes To Hollywood //  $6.80 //  $11.24 //  $62.22 // 
4767 //  "Spyro Collectors Edition" //  $18.41 //  $42.48 //  $222.22 // 
4768 //  "Spyro Riptos Rage" //  $8.03 //  $12.87 //  $73.25 // 
65295 //  "Spyro Riptos Rage [Collectors Edition]" //   //   //   // 
37677 //  "Spyro Riptos Rage [Greatest Hits]" //  $11.96 //  $13.50 //  $50.00 // 
4770 //  Spyro Year of the Dragon //  $8.72 //  $12.99 //  $63.68 // 
65294 //  "Spyro Year of the Dragon [Collectors Edition]" //  $9.49 //  $14.00 //  $36.40 // 
37678 //  Spyro Year of the Dragon [Greatest Hits] //  $10.77 //  $15.03 //  $36.00 // 
4769 //  Spyro the Dragon //  $9.13 //  $15.98 //  $86.87 // 
65293 //  "Spyro the Dragon [Collectors Edition]" //  $10.00 //  $19.97 //  $51.87 // 
37676 //  Spyro the Dragon [Greatest Hits] //  $9.99 //  $12.99 //  $42.03 // 
4771 //  Star Fighter //  $5.80 //  $11.96 //  $17.00 // 
4772 //  Star Gladiator //  $10.00 //  $20.75 //  $32.35 // 
4773 //  Star Ocean: The Second Story //  $21.19 //  $33.50 //  $107.63 // 
4774 //  Star Trek Invasion //  $4.74 //  $7.99 //  $20.05 // 
4775 //  Star Wars Dark Forces //  $6.47 //  $11.84 //  $39.63 // 
37679 //  Star Wars Dark Forces [Greatest Hits] //  $6.89 //  $9.40 //  $44.99 // 
4776 //  Star Wars Demolition //  $5.32 //  $8.65 //  $24.95 // 
4777 //  Star Wars Episode I Jedi Power Battles //  $6.09 //  $8.21 //  $44.10 // 
37680 //  Star Wars Episode I Jedi Power Battles [Greatest Hits] //  $6.13 //  $9.32 //  $24.23 // 
4778 //  Star Wars Masters of Teras Kasi //  $6.47 //  $11.03 //  $49.58 // 
4779 //  Star Wars Phantom Menace //  $5.07 //  $9.50 //  $21.99 // 
37681 //  Star Wars Phantom Menace [Greatest Hits] //  $1.05 //  $8.00 //  $27.82 // 
4780 //  Star Wars Rebel Assault 2 //  $5.77 //  $7.97 //  $31.97 // 
37683 //  Star Wars Rebel Assault 2 [Greatest Hits] //  $1.19 //  $4.76 //  $6.73 // 
12877 //  Starblade Alpha //  $39.99 //  $84.75 //  $490.00 // 
38486 //  Starblade Alpha [Long Box] //  $83.97 //  $92.56 //  $849.95 // 
12878 //  Starwinder the Ultimate Space Race //  $4.88 //  $5.10 //  $15.99 // 
12879 //  Steel Harbinger //  $5.04 //  $9.38 //  $22.57 // 
12880 //  Steel Reign //  $6.10 //  $8.45 //  $39.63 // 
12881 //  Streak Hoverboard Racing //  $3.22 //  $5.51 //  $11.25 // 
4781 //  Street Fighter Alpha 2 //  $12.60 //  $34.39 //  $201.50 // 
4782 //  Street Fighter Alpha 3 //  $9.56 //  $14.99 //  $63.02 // 
37682 //  Street Fighter Alpha 3 [Greatest Hits] //  $10.39 //  $15.58 //  $39.99 // 
4783 //  "Street Fighter Alpha Warriors Dreams" //  $9.83 //  $19.99 //  $75.09 // 
38487 //  "Street Fighter Alpha Warriors Dreams [Long Box]" //  $18.92 //  $22.47 //  $62.35 // 
12882 //  Street Fighter Collection //  $20.12 //  $33.00 //  $155.01 // 
12883 //  Street Fighter Collection 2 //  $25.02 //  $47.87 //  $114.03 // 
4784 //  Street Fighter EX 2 Plus //  $18.99 //  $49.11 //  $103.04 // 
4785 //  Street Fighter EX Plus Alpha //  $14.36 //  $25.95 //  $150.01 // 
4786 //  Street Fighter The Movie //  $24.64 //  $37.34 //  $199.99 // 
38488 //  Street Fighter The Movie [Long Box] //  $28.99 //  $46.33 //  $114.87 // 
12884 //  Street Racer //  $4.30 //  $7.97 //  $19.72 // 
12885 //  Street Racquetball //  $2.68 //  $3.16 //  $5.62 // 
12886 //  Street Sk8er //  $3.67 //  $5.98 //  $13.95 // 
12887 //  Street Sk8er 2 //  $3.49 //  $7.08 //  $11.25 // 
4787 //  Strider 2 //  $21.39 //  $65.50 //  $118.77 // 
12888 //  Strike Point //  $4.78 //  $6.33 //  $17.94 // 
18681 //  "Striker 96" //  $4.59 //  $7.71 //  $83.71 // 
12889 //  Striker Pro 2000 //  $6.00 //  $6.04 //  $6.97 // 
4788 //  Strikers 1945 //  $13.16 //  $25.40 //  $55.50 // 
4789 //  Stuart Little 2 //  $4.17 //  $5.29 //  $8.89 // 
49738 //  Stuart Little 2 [Greatest Hits] //  $3.31 //  $4.97 //  $4.99 // 
4790 //  Suikoden //  $25.03 //  $34.99 //  $142.97 // 
4791 //  Suikoden II //  $104.08 //  $156.20 //  $525.00 // 
4792 //  Super Bubble Pop //  $3.50 //  $5.50 //  $5.52 // 
4793 //  Super Puzzle Fighter II Turbo //  $17.09 //  $21.81 //  $54.00 // 
4794 //  Super Shot Soccer //  $6.95 //  $15.60 //  $21.99 // 
12890 //  Superbike 2000 //  $2.98 //  $4.70 //  $9.49 // 
12892 //  Supercross //  $4.26 //  $5.49 //  $16.99 // 
13714 //  Supercross 2000 //  $3.23 //  $4.92 //  $16.45 // 
4795 //  Supercross Circuit //  $4.38 //  $5.56 //  $14.07 // 
4796 //  Superstar Dance Club //  $3.72 //  $4.00 //  $7.73 // 
12893 //  Surf Riders //  $3.50 //  $3.65 //  $10.00 // 
4797 //  Swagman //  $9.95 //  $17.63 //  $22.83 // 
4798 //  Sydney 2000 //  $2.74 //  $4.92 //  $7.05 // 
4799 //  Syndicate Wars //  $9.99 //  $24.49 //  $55.44 // 
12097 //  Syphon Filter //  $4.60 //  $8.75 //  $18.69 // 
12096 //  Syphon Filter 2 //  $4.73 //  $7.22 //  $16.12 // 
49740 //  Syphon Filter 2 [Greatest Hits] //  $4.50 //  $6.80 //  $17.98 // 
4800 //  Syphon Filter 3 //  $5.95 //  $10.03 //  $16.11 // 
40263 //  Syphon Filter 3 [911 Edition] //  $373.33 //  $631.89 //  $640.00 // 
49741 //  Syphon Filter 3 [Greatest Hits] //  $5.32 //  $7.98 //  $19.95 // 
49739 //  Syphon Filter [Greatest Hits] //  $4.85 //  $7.64 //  $24.99 // 
12754 //  "TJ Lavins Ultimate BMX" //  $2.95 //  $5.62 //  $17.99 // 
20089 //  TNN Motorsports Hardcore 4X4 //  $3.50 //  $5.93 //  $9.00 // 
49749 //  TNN Motorsports Hardcore 4X4 [Greatest Hits] //  $3.33 //  $5.99 //  $9.99 // 
12897 //  TNN Motorsports Hardcore TR //  $3.79 //  $5.44 //  $13.16 // 
12898 //  TOCA Championship Racing //  $4.54 //  $6.60 //  $17.99 // 
12895 //  TRAG Mission of Mercy //  $8.99 //  $22.83 //  $44.85 // 
4801 //  Tactics Ogre //  $28.57 //  $94.18 //  $260.00 // 
12894 //  Tai Fu Wrath of the Tiger //  $8.75 //  $14.13 //  $29.00 // 
12899 //  Tail Concerto //  $78.85 //  $169.98 //  $274.62 // 
13703 //  Tail of the Sun //  $18.69 //  $32.88 //  $49.99 // 
4802 //  Tales of Destiny //  $62.53 //  $98.75 //  $275.00 // 
4803 //  Tales of Destiny 2 //  $78.54 //  $138.73 //  $225.07 // 
14602 //  Tall Infinity //  $4.78 //  $6.22 //  $8.34 // 
4804 //  Tarzan //  $5.67 //  $8.44 //  $26.21 // 
38388 //  Tarzan [Greatest Hits] //  $5.90 //  $8.84 //  $29.22 // 
4805 //  Team Buddies //  $69.95 //  $93.01 //  $235.41 // 
12900 //  Team Losi RC Racer //  $4.90 //  $10.50 //  $19.61 // 
4806 //  Tecmo Stackers //  $5.88 //  $8.77 //  $31.00 // 
7465 //  Tecmo Super Bowl //  $9.99 //  $14.29 //  $64.10 // 
4807 //  Tecmo World Golf //  $6.67 //  $15.13 //  $39.34 // 
38489 //  Tecmo World Golf [Long Box] //  $16.63 //  $27.49 //  $66.52 // 
4808 //  "Tecmos Deception Invitation to Darkness" //  $12.95 //  $22.00 //  $80.00 // 
4809 //  Tekken //  $8.67 //  $23.50 //  $42.55 // 
4810 //  Tekken 2 //  $6.57 //  $10.79 //  $70.43 // 
37687 //  Tekken 2 [Greatest Hits] //  $4.97 //  $9.95 //  $26.36 // 
4811 //  Tekken 3 //  $7.57 //  $11.63 //  $47.47 // 
37688 //  Tekken 3 [Greatest Hits] //  $6.70 //  $10.12 //  $34.99 // 
37686 //  Tekken [Greatest Hits] //  $6.99 //  $16.01 //  $81.77 // 
63970 //  Tekken [Long Box] //  $17.99 //  $26.99 //  $70.17 // 
4812 //  Tempest X3 An Inter-Galactic Battle Zone //  $7.49 //  $10.07 //  $26.13 // 
12901 //  Ten Pin Alley //  $3.50 //  $4.75 //  $14.00 // 
49743 //  Ten Pin Alley [Greatest Hits] //  $4.25 //  $4.25 //  $17.00 // 
4813 //  Tenchu 2 //  $8.24 //  $17.36 //  $52.61 // 
49744 //  Tenchu 2 [Greatest Hits] //  $11.67 //  $17.50 //  $25.00 // 
4814 //  Tenchu: Stealth Assassins //  $7.75 //  $12.25 //  $32.66 // 
37689 //  Tenchu: Stealth Assassins [Greatest Hits] //  $8.78 //  $13.03 //  $34.99 // 
14197 //  Tennis //  $2.98 //  $3.43 //  $5.01 // 
18567 //  Tennis Arena //  $3.99 //  $7.08 //  $18.99 // 
9955 //  Test Drive 4 //  $3.26 //  $4.76 //  $14.15 // 
49745 //  Test Drive 4 [Greatest Hits] //  $3.86 //  $5.79 //  $15.44 // 
4815 //  Test Drive 5 //  $3.06 //  $4.74 //  $13.56 // 
49746 //  Test Drive 5 [Greatest Hits] //  $3.25 //  $5.50 //  $13.00 // 
9956 //  Test Drive 6 //  $5.18 //  $7.56 //  $15.73 // 
