4193 //  007 Racing //  $4.07 //  $7.00 //  $18.93 // 
4372 //  Die Hard Trilogy 2 //  $5.92 //  $11.15 //  $23.72 // 
37626 //  Die Hard Trilogy [Greatest Hits] //  $6.48 //  $9.93 //  $28.05 // 
4373 //  Digimon Digital Card Battle //  $14.97 //  $22.46 //  $42.94 // 
4374 //  Digimon Rumble Arena //  $8.30 //  $12.42 //  $46.31 // 
37627 //  Digimon Rumble Arena [Greatest Hits] //  $10.42 //  $15.63 //  $41.69 // 
4375 //  Digimon World //  $15.70 //  $27.48 //  $145.15 // 
4376 //  Digimon World 2 //  $20.95 //  $32.50 //  $100.00 // 
4377 //  Digimon World 3 //  $16.16 //  $22.83 //  $97.49 // 
37594 //  Digimon World 3 [Greatest Hits] //  $16.67 //  $25.00 //  $66.62 // 
37592 //  Digimon World [Greatest Hits] //  $19.77 //  $31.33 //  $79.10 // 
4378 //  Dino Crisis //  $11.56 //  $26.49 //  $81.18 // 
4379 //  Dino Crisis 2 //  $20.17 //  $49.47 //  $127.00 // 
37628 //  Dino Crisis [Greatest Hits] //  $15.53 //  $23.30 //  $149.99 // 
4380 //  Dirt Jockey Heavy Equipment Operator //  $4.00 //  $4.60 //  $13.52 // 
14018 //  DiscWorld //  $26.14 //  $33.95 //  $157.51 // 
14019 //  DiscWorld II Mortality Bytes //  $21.84 //  $23.13 //  $58.33 // 
38433 //  DiscWorld [Long Box] //  $27.50 //  $40.00 //  $110.00 // 
35966 //  "Disney Action Games Collectors Edition" //  $15.29 //  $19.99 //  $31.84 // 
4382 //  "Disneys Collectors Edition" //  $18.16 //  $27.97 //  $61.83 // 
4383 //  "Disneys Dinosaur" //  $4.24 //  $5.99 //  $13.50 // 
4385 //  "Disneys Goofys Fun House" //  $6.23 //  $8.11 //  $25.41 // 
4386 //  "Disneys Story Studio Mulan" //  $3.68 //  $5.09 //  $14.71 // 
4387 //  Disruptor //  $14.99 //  $23.10 //  $90.00 // 
10894 //  Donald Duck Going Quackers //  $9.12 //  $13.68 //  $35.67 // 
37629 //  Doom //  $14.99 //  $23.97 //  $73.17 // 
4388 //  Doom [Black Label] //  $18.51 //  $26.45 //  $184.29 // 
38434 //  Doom [Long Box] //  $20.22 //  $41.53 //  $80.86 // 
10895 //  Dora the Explorer Barnyard Buddies //  $3.48 //  $3.68 //  $9.84 // 
4389 //  Dracula The Resurrection //  $9.12 //  $9.99 //  $20.49 // 
12713 //  Dracula the Last Sanctuary //  $8.05 //  $11.18 //  $24.95 // 
4390 //  Dragon Ball GT Final Bout //  $9.13 //  $22.95 //  $36.52 // 
14352 //  Dragon Ball GT Final Bout [Atari] //  $9.29 //  $13.94 //  $36.27 // 
12714 //  Dragon Ball Z Ultimate Battle 22 //  $3.75 //  $5.18 //  $11.95 // 
49712 //  Dragon Ball Z Ultimate Battle 22 [Greatest Hits] //  $0.31 //  $0.48 //  $1.25 // 
4391 //  Dragon Seeds //  $21.23 //  $43.64 //  $95.94 // 
4392 //  Dragon Tales Dragon Seek //  $4.00 //  $5.25 //  $8.99 // 
4393 //  Dragon Valor //  $16.38 //  $42.50 //  $73.13 // 
4394 //  Dragon Warrior 7 //  $29.93 //  $34.05 //  $101.57 // 
12715 //  Dragonheart Fire & Steel //  $6.25 //  $13.02 //  $38.62 // 
4395 //  Driver //  $4.59 //  $8.99 //  $22.06 // 
13749 //  Driver 1 and 2 Compilation //  $12.15 //  $16.99 //  $42.50 // 
7314 //  Driver 2 //  $4.71 //  $8.83 //  $23.46 // 
45711 //  Driver 2 [Greatest Hits] //  $5.61 //  $7.99 //  $22.44 // 
37768 //  Driver [Greatest Hits] //  $6.31 //  $8.10 //  $26.50 // 
4396 //  Ducati World Racing Challenge //  $3.74 //  $5.56 //  $14.96 // 
7315 //  Duke Nukem Land of the Babes //  $13.57 //  $20.40 //  $42.98 // 
4397 //  Duke Nukem Time to Kill //  $6.46 //  $8.95 //  $26.85 // 
37630 //  Duke Nukem Time to Kill [Greatest Hits] //  $5.60 //  $8.91 //  $29.99 // 
4398 //  Duke Nukem Total Meltdown //  $9.31 //  $15.66 //  $52.69 // 
4399 //  Dukes of Hazzard II Daisy Dukes It Out //  $5.00 //  $8.22 //  $21.43 // 
4400 //  Dukes of Hazzard Racing for Home //  $4.51 //  $8.25 //  $26.18 // 
49742 //  Dukes of Hazzard Racing for Home [Greatest Hits] //  $5.10 //  $7.81 //  $20.41 // 
4401 //  Dune 2000 //  $8.86 //  $17.50 //  $37.74 // 
4402 //  Dynasty Warriors //  $9.11 //  $17.16 //  $84.32 // 
35967 //  "EA Action Collectors Edition" //  $9.09 //  $14.00 //  $36.39 // 
12716 //  "EA Racing Pack Collectors Edition" //  $15.42 //  $16.70 //  $16.97 // 
18596 //  EA Sports Pack //  $5.99 //  $7.99 //  $14.95 // 
4406 //  ECW Anarchy Rulz //  $9.15 //  $17.20 //  $44.99 // 
12717 //  ECW Hardcore Revolution //  $4.33 //  $7.20 //  $17.30 // 
35447 //  ESPN Extreme Games //  $7.00 //  $10.05 //  $48.50 // 
38435 //  ESPN Extreme Games [Long Box] //  $12.17 //  $13.89 //  $48.69 // 
4414 //  ESPN MLS GameNight //  $8.00 //  $23.99 //  $24.52 // 
12719 //  ESPN X Games Pro Boarder //  $4.14 //  $4.26 //  $7.72 // 
12586 //  ET the Extra Terrestrial: Interplanetary Mission //  $4.85 //  $6.92 //  $13.79 // 
4403 //  Eagle One Harrier Attack //  $5.00 //  $8.48 //  $23.90 // 
4404 //  "Easter Bunnys Big Day" //  $9.23 //  $13.90 //  $24.99 // 
4405 //  Echo Night //  $18.95 //  $45.00 //  $90.00 // 
4407 //  Eggs of Steel //  $17.10 //  $36.41 //  $98.35 // 
4408 //  Ehrgeiz //  $20.79 //  $35.95 //  $136.66 // 
12720 //  Einhander //  $50.84 //  $97.91 //  $294.11 // 
4409 //  Elemental Gearbolt //  $55.50 //  $109.98 //  $170.00 // 
32461 //  Elemental Gearbolt Assassin Case //  $2136.00 //  $2203.29 //   // 
12721 //  Eliminator //  $5.00 //  $7.99 //  $12.21 // 
4410 //  "Elmos Letter Adventure" //  $5.04 //  $6.89 //  $15.79 // 
4411 //  "Elmos Number Journey" //  $4.26 //  $7.00 //  $13.63 // 
4412 //  "Emperors New Groove" //  $6.97 //  $9.11 //  $17.99 // 
12722 //  Epidemic //  $4.85 //  $13.19 //  $24.99 // 
4413 //  Equestrian Showcase //  $4.46 //  $6.68 //  $16.92 // 
12723 //  Eternal Eyes //  $7.92 //  $9.75 //  $28.99 // 
4415 //  Evil Dead Hail to the King //  $12.60 //  $24.35 //  $54.79 // 
12583 //  Evil Zone //  $9.91 //  $18.49 //  $50.01 // 
4416 //  Excalibur 2555 AD //  $6.49 //  $7.87 //  $29.86 // 
12724 //  Expendable //  $7.23 //  $14.25 //  $34.99 // 
12725 //  Extreme Go-Kart Racing //  $5.09 //  $7.94 //  $17.99 // 
12726 //  Extreme Pinball //  $3.05 //  $6.95 //  $15.42 // 
38529 //  Extreme Pinball [Long Box] //  $9.35 //  $10.07 //  $37.41 // 
4418 //  F1 2000 //  $4.31 //  $7.30 //  $21.04 // 
12727 //  F1 Championship Season 2000 //  $3.59 //  $5.22 //  $10.06 // 
12728 //  F1 Racing Championship //  $5.08 //  $20.00 //  $30.48 // 
40543 //  F1 World Grand Prix //  $7.99 //  $23.49 //  $40.00 // 
14222 //  F1 World Grand Prix 1999 //  $6.50 //  $8.90 //  $16.84 // 
4423 //  FIFA 2000 //  $3.68 //  $7.59 //  $21.96 // 
4424 //  FIFA 2001 //  $3.99 //  $5.90 //  $13.67 // 
4425 //  FIFA 2002 //  $4.47 //  $7.26 //  $18.17 // 
20104 //  FIFA 2002 World Cup //  $8.18 //  $12.33 //  $26.05 // 
4426 //  FIFA 2003 //  $3.97 //  $6.49 //  $7.35 // 
4427 //  FIFA 2004 //  $4.96 //  $5.24 //  $7.92 // 
4428 //  FIFA 2005 //  $8.55 //  $14.98 //  $27.00 // 
4429 //  FIFA 96 //  $6.01 //  $10.84 //  $29.91 // 
38437 //  FIFA 96 [Long Box] //  $12.49 //  $18.50 //  $109.99 // 
4430 //  FIFA 99 //  $4.24 //  $5.34 //  $17.87 // 
4431 //  FIFA Road to World Cup 98 //  $8.60 //  $12.96 //  $27.99 // 
18642 //  FIFA Soccer 97 //  $6.28 //  $9.17 //  $35.40 // 
12731 //  Fade to Black //  $4.49 //  $8.53 //  $26.48 // 
38436 //  Fade to Black [Long Box] //  $19.99 //  $20.69 //  $79.96 // 
12624 //  Family Card Games Fun Pack //  $3.02 //  $3.56 //  $5.00 // 
12623 //  Family Feud //  $5.87 //  $6.11 //  $14.86 // 
12622 //  Family Game Pack //  $4.71 //  $5.02 //  $10.50 // 
4419 //  Fantastic 4 //  $9.48 //  $13.52 //  $83.75 // 
4420 //  Fatal Fury Wild Ambition //  $17.43 //  $26.98 //  $65.74 // 
4421 //  Fear Effect //  $9.09 //  $17.15 //  $59.56 // 
4422 //  Fear Effect 2 Retro Helix //  $21.30 //  $29.90 //  $84.99 // 
12625 //  Felony 11-79 //  $6.29 //  $12.98 //  $46.57 // 
4432 //  Fighter Maker //  $6.88 //  $11.26 //  $12.71 // 
4433 //  Fighting Force //  $7.69 //  $10.99 //  $34.00 // 
4434 //  Fighting Force 2 //  $6.21 //  $9.50 //  $32.55 // 
37631 //  Fighting Force [Greatest Hits] //  $8.99 //  $11.76 //  $30.58 // 
4435 //  Final Doom //  $17.09 //  $26.55 //  $95.41 // 
4438 //  Final Fantasy Anthology //  $7.01 //  $12.23 //  $14.99 // 
37635 //  Final Fantasy Anthology [Greatest Hits] //  $7.99 //  $11.37 //  $13.72 // 
4439 //  Final Fantasy Chronicles //  $9.61 //  $13.99 //  $16.89 // 
37636 //  Final Fantasy Chronicles [Greatest Hits] //  $11.24 //  $13.83 //  $20.48 // 
4437 //  Final Fantasy IX //  $7.39 //  $11.93 //  $42.18 // 
37634 //  Final Fantasy IX [Greatest Hits] //  $7.32 //  $9.99 //  $16.10 // 
4440 //  Final Fantasy Origins //  $7.01 //  $12.16 //  $14.98 // 
37637 //  Final Fantasy Origins [Greatest Hits] //  $10.11 //  $12.20 //  $12.99 // 
4441 //  Final Fantasy Tactics //  $9.99 //  $19.87 //  $50.00 // 
37638 //  Final Fantasy Tactics [Greatest Hits] //  $10.99 //  $16.49 //  $41.00 // 
4442 //  Final Fantasy VII //  $9.87 //  $32.02 //  $199.50 // 
37632 //  Final Fantasy VII [Greatest Hits] //  $10.79 //  $18.97 //  $87.60 // 
4436 //  Final Fantasy VIII //  $8.45 //  $15.50 //  $77.20 // 
37633 //  Final Fantasy VIII [Greatest Hits] //  $5.40 //  $11.49 //  $26.66 // 
12626 //  Final Round //  $3.20 //  $6.40 //  $6.95 // 
4443 //  "Fishermans Bait" //  $5.96 //  $7.03 //  $14.99 // 
4445 //  Floating Runner Quest for the 7 Crystals //  $10.68 //  $24.85 //  $26.56 // 
12628 //  Ford Racing //  $2.70 //  $3.37 //  $7.30 // 
12627 //  Ford Truck Mania //  $3.48 //  $4.58 //  $9.05 // 
14144 //  Formula 1 //  $3.97 //  $5.93 //  $20.20 // 
20098 //  Formula 1 98 //  $4.44 //  $5.05 //  $13.73 // 
15616 //  Formula 1 Championship Edition //  $3.26 //  $6.60 //  $13.04 // 
49714 //  Formula 1 [Greatest Hits] //  $3.53 //  $5.29 //  $13.75 // 
35857 //  Formula One 99 //  $3.99 //  $8.99 //  $13.25 // 
12630 //  Forsaken //  $4.00 //  $6.38 //  $17.83 // 
4446 //  Fox Hunt //  $52.84 //  $131.11 //  $371.95 // 
12730 //  Fox Sports Golf 99 //  $3.00 //  $3.39 //  $8.82 // 
12729 //  Fox Sports Soccer 99 //  $2.48 //  $6.47 //  $15.95 // 
18599 //  Frank Thomas Big Hurt Baseball //  $5.83 //  $7.38 //  $22.49 // 
38439 //  Frank Thomas Big Hurt Baseball [Long Box] //  $5.84 //  $8.99 //  $22.92 // 
16203 //  "Freestyle Boardin 99" //  $2.41 //  $5.40 //  $14.81 // 
4447 //  Freestyle Motorcross McGrath vs. Pastrana //  $2.34 //  $4.63 //  $17.94 // 
4448 //  Frogger //  $5.95 //  $8.30 //  $24.14 // 
4449 //  "Frogger 2 Swampys Revenge" //  $6.19 //  $8.52 //  $19.35 // 
37640 //  "Frogger 2 Swampys Revenge [Greatest Hits]" //  $4.85 //  $6.16 //  $12.79 // 
37639 //  Frogger [Greatest Hits] //  $4.49 //  $8.74 //  $27.49 // 
4450 //  Front Mission 3 //  $10.97 //  $21.62 //  $61.43 // 
4451 //  Future Cop LAPD //  $8.23 //  $11.85 //  $26.20 // 
4452 //  G Darius //  $24.36 //  $43.41 //  $91.42 // 
12631 //  G-Police //  $4.96 //  $10.01 //  $28.00 // 
12632 //  G-Police Weapons of Justice //  $5.72 //  $8.61 //  $24.49 // 
4453 //  Galaga Destination Earth //  $5.32 //  $9.73 //  $21.29 // 
4454 //  Galerians //  $16.34 //  $30.65 //  $65.30 // 
4455 //  Gallop Racer //  $8.35 //  $9.53 //  $33.39 // 
4456 //  Gameshark //  $16.42 //  $29.62 //  $35.00 // 
53706 //  Gameshark Lite //  $11.47 //  $12.99 //  $33.62 // 
4457 //  Gauntlet Legends //  $8.04 //  $11.99 //  $40.41 // 
4458 //  Gekido Urban Fighters //  $9.13 //  $22.23 //  $32.50 // 
12633 //  Gekioh Shooting King //  $17.87 //  $35.62 //  $55.50 // 
4459 //  Geom Cube //  $5.75 //  $7.47 //  $22.57 // 
38440 //  Geom Cube [Long Box] //  $10.24 //  $14.25 //  $40.96 // 
4460 //  Gex //  $7.50 //  $11.85 //  $104.04 // 
4461 //  Gex 3: Deep Cover Gecko //  $7.23 //  $11.34 //  $35.21 // 
4462 //  Gex Enter the Gecko //  $8.32 //  $14.48 //  $54.99 // 
38441 //  Gex [Long Box] //  $19.80 //  $22.53 //  $61.79 // 
4463 //  Ghost in the Shell //  $24.99 //  $57.92 //  $112.04 // 
4464 //  Glover //  $7.82 //  $11.22 //  $21.39 // 
38442 //  Goal Storm //  $8.23 //  $12.26 //  $79.09 // 
4465 //  "Goal Storm 97" //  $13.33 //  $28.78 //  $39.70 // 
4466 //  Gold and Glory The Road to El Dorado //  $5.50 //  $9.17 //  $20.79 // 
12635 //  Golden Nugget //  $3.31 //  $4.70 //  $18.90 // 
4467 //  Golden Tee Golf //  $8.99 //  $13.77 //  $24.51 // 
4468 //  Gran Turismo //  $4.83 //  $10.00 //  $21.97 // 
4469 //  Gran Turismo 2 //  $4.88 //  $8.27 //  $31.94 // 
37642 //  Gran Turismo 2 [Greatest Hits] //  $4.49 //  $7.02 //  $25.43 // 
37641 //  Gran Turismo [Greatest Hits] //  $4.97 //  $7.41 //  $29.81 // 
35759 //  Grand Slam //  $5.54 //  $5.55 //  $22.18 // 
12636 //  Grand Theft Auto //  $5.99 //  $11.00 //  $22.00 // 
63128 //  "Grand Theft Auto (GTA) [Collectors Edition]" //   //   //   // 
4470 //  Grand Theft Auto 2 //  $5.63 //  $9.26 //  $29.99 // 
63127 //  "Grand Theft Auto 2 [Collectors Edition]" //  $23.99 //  $35.99 //  $109.00 // 
37644 //  Grand Theft Auto 2 [Greatest Hits] //  $1.00 //  $9.06 //  $17.95 // 
4471 //  "Grand Theft Auto Collectors Edition" //  $10.18 //  $22.03 //  $60.00 // 
4472 //  "Grand Theft Auto Directors Cut" //  $9.37 //  $14.99 //  $156.84 // 
12637 //  Grand Theft Auto Mission Pack #1 London //  $6.03 //  $8.93 //  $26.05 // 
63126 //  "Grand Theft Auto Mission Pack #1: London 1969 [Collectors Edition]" //  $4.00 //  $6.00 //  $15.60 // 
37643 //  Grand Theft Auto [Greatest Hits] //  $6.99 //  $8.09 //  $27.06 // 
4473 //  Grandia //  $30.00 //  $46.12 //  $128.89 // 
9061 //  Granstream Saga //  $8.06 //  $14.45 //  $38.73 // 
58011 //  Gray Dual Analog Controller //  $41.57 //  $46.32 //  $99.99 // 
10395 //  Gray Dual Shock Controller //  $11.50 //  $17.25 //  $46.00 // 
12638 //  Grid Runner //  $3.69 //  $7.37 //  $19.95 // 
12639 //  Grind Session //  $4.43 //  $7.13 //  $18.05 // 
12640 //  Grudge Warriors //  $3.81 //  $5.74 //  $14.47 // 
4475 //  "Guardians Crusade" //  $13.39 //  $29.49 //  $53.21 // 
4476 //  Gubble //  $3.85 //  $5.38 //  $8.67 // 
12641 //  Guilty Gear //  $26.24 //  $47.77 //  $126.32 // 
4477 //  Gundam Battle Assault //  $10.79 //  $15.90 //  $61.30 // 
4478 //  Gundam Battle Assault 2 //  $10.00 //  $14.80 //  $50.00 // 
4479 //  Gunfighter The Legend of Jesse James //  $5.23 //  $6.39 //  $9.99 // 
32531 //  "Gunners Heaven [Japan]" //  $25.42 //  $43.24 //   // 
4480 //  Gunship //  $4.35 //  $6.67 //  $43.66 // 
38443 //  Gunship [Long Box] //  $5.88 //  $11.23 //  $23.52 // 
4483 //  HBO Boxing //  $4.78 //  $5.24 //  $9.32 // 
18597 //  "HardBall 99" //  $3.82 //  $4.27 //  $11.91 // 
18496 //  HardBall 5 //  $3.70 //  $7.03 //  $14.81 // 
38444 //  HardBall 5 [Long Box] //  $7.80 //  $11.07 //  $31.20 // 
4481 //  Harry Potter Chamber of Secrets //  $6.30 //  $8.49 //  $29.52 // 
4482 //  Harry Potter Sorcerers Stone //  $4.61 //  $7.06 //  $33.74 // 
49715 //  Harry Potter Sorcerers Stone [Greatest Hits] //  $4.63 //  $7.52 //  $18.52 // 
12642 //  Harvest Moon Back to Nature //  $17.81 //  $30.00 //  $97.26 // 
4484 //  Heart of Darkness //  $15.96 //  $25.70 //  $84.97 // 
4485 //  Hellboy Asylum Seeker //  $13.00 //  $14.88 //  $34.78 // 
10586 //  Hello Kitty Cube Frenzy //  $4.27 //  $6.30 //  $15.00 // 
13702 //  "Hercs Adventures" //  $49.50 //  $82.50 //  $162.17 // 
4486 //  Hercules //  $11.71 //  $17.08 //  $49.95 // 
12643 //  Hexen //  $9.81 //  $15.08 //  $32.19 // 
12644 //  Hi Octane //  $7.44 //  $13.69 //  $31.21 // 
38445 //  Hi Octane [Long Box] //  $10.68 //  $14.71 //  $42.72 // 
12645 //  High Heat Baseball 2000 //  $3.99 //  $4.40 //  $7.99 // 
12646 //  High Heat Baseball 2002 //  $3.01 //  $4.29 //  $11.79 // 
12647 //  Hogs of War //  $24.28 //  $39.35 //  $75.69 // 
4487 //  Hooters Road Trip //  $4.57 //  $9.50 //  $16.95 // 
11947 //  Hoshigami Ruining Blue Earth //  $19.96 //  $38.38 //  $80.06 // 
4488 //  Hot Shots Golf //  $5.36 //  $8.04 //  $17.56 // 
4489 //  Hot Shots Golf 2 //  $6.63 //  $9.42 //  $22.95 // 
14562 //  Hot Wheels Extreme Racing //  $5.38 //  $8.75 //  $21.87 // 
4490 //  Hot Wheels Turbo Racing //  $6.50 //  $11.75 //  $31.37 // 
49716 //  Hot Wheels Turbo Racing [Greatest Hits] //  $46.24 //  $59.89 //  $184.96 // 
14304 //  Hugo The Evil Mirror //  $4.94 //  $8.55 //  $19.99 // 
4491 //  Hydro Thunder //  $9.82 //  $11.89 //  $39.00 // 
12648 //  IHRA Drag Racing //  $2.84 //  $4.38 //  $6.45 // 
4501 //  ISS Pro 98 //  $33.70 //  $52.74 //  $63.84 // 
4502 //  ISS Pro Evolution //  $40.89 //  $123.03 //  $124.95 // 
9139 //  Impact Racing //  $5.42 //  $14.00 //  $25.71 // 
4492 //  In Cold Blood //  $5.65 //  $27.23 //  $32.39 // 
4493 //  In the Hunt //  $40.84 //  $89.51 //  $119.86 // 
38446 //  In the Hunt [Long Box] //  $55.00 //  $96.26 //  $250.13 // 
4494 //  Incredible Crisis //  $14.99 //  $26.75 //  $53.15 // 
4495 //  Incredible Hulk The Pantheon Saga //  $5.85 //  $9.90 //  $30.24 // 
12649 //  Independence Day //  $3.85 //  $5.00 //  $18.11 // 
4496 //  Inspector Gadget //  $3.76 //  $6.99 //  $14.20 // 
4497 //  Intelligent Qube //  $26.63 //  $35.56 //  $109.21 // 
65601 //  Interactive CD Sampler Disk Volume 4 //   //   //   // 
58232 //  Interactive Sampler CD Vol 6 //   //   //   // 
66671 //  Interactive Sampler CD Vol 7 //   //   //   // 
12652 //  International Track & Field //  $4.74 //  $8.70 //  $13.54 // 
38447 //  International Track & Field [Long Box] //  $6.50 //  $10.08 //  $25.99 // 
12651 //  International Track and Field 2000 //  $3.97 //  $5.50 //  $12.36 // 
12650 //  Interplay Sports Baseball 2000 //  $5.00 //  $5.79 //  $19.99 // 
4498 //  Inuyasha A Feudal Fairy Tale //  $8.70 //  $12.70 //  $24.88 // 
12653 //  Invasion from Beyond //  $4.00 //  $7.22 //  $12.79 // 
4500 //  Iron Man X-O Manowar in Heavy Metal //  $10.05 //  $10.98 //  $47.04 // 
12654 //  Iron Soldier 3 //  $7.97 //  $13.97 //  $20.50 // 
12655 //  Irritating Stick //  $10.41 //  $22.18 //  $26.49 // 
12906 //  Italian Job //  $3.23 //  $3.98 //  $7.87 // 
4503 //  "Jackie Chans Stunt Master" //  $22.50 //  $43.73 //  $49.98 // 
4504 //  Jade Cocoon Story of the Tamamayu //  $19.99 //  $29.97 //  $110.45 // 
4505 //  Jarret and Labonte Stock Car Racing //  $2.88 //  $5.11 //  $8.00 // 
4506 //  Jeopardy //  $3.29 //  $4.99 //  $11.04 // 
4507 //  Jeopardy 2nd Edition //  $3.58 //  $3.61 //  $7.80 // 
12657 //  Jeremy McGrath Supercross 2000 //  $4.26 //  $5.00 //  $9.09 // 
12656 //  Jeremy McGrath Supercross 98 //  $3.37 //  $3.84 //  $9.99 // 
49717 //  Jeremy McGrath Supercross 98 [Greatest Hits] //  $1.35 //  $2.03 //  $5.24 // 
4508 //  Jersey Devil //  $18.30 //  $33.29 //  $113.75 // 
12732 //  Jet Moto //  $4.39 //  $6.45 //  $25.46 // 
12733 //  Jet Moto 2 //  $4.20 //  $6.99 //  $17.91 // 
45710 //  Jet Moto 2 [Greatest Hits] //  $4.01 //  $7.35 //  $26.99 // 
4509 //  Jet Moto 3 //  $5.21 //  $8.87 //  $33.65 // 
49718 //  Jet Moto [Greatest Hits] //  $4.49 //  $6.47 //  $17.96 // 
4510 //  Jigsaw Madness //  $3.67 //  $5.49 //  $6.97 // 
16386 //  "Jimmy Johnsons VR Football 98" //  $1.89 //  $6.50 //  $7.44 // 
14584 //  "Jimmy Whites 2 Cueball" //  $2.40 //  $2.55 //  $4.95 // 
4511 //  "JoJos Bizarre Adventure" //  $110.00 //  $172.94 //  $237.50 // 
12734 //  Johnny Bazookatone //  $7.92 //  $14.32 //  $35.00 // 
38448 //  Johnny Bazookatone [Long Box] //  $17.16 //  $28.99 //  $68.65 // 
12735 //  Judge Dredd //  $5.32 //  $7.97 //  $19.88 // 
10587 //  Juggernaut //  $15.99 //  $42.18 //  $65.00 // 
4515 //  JumpStart Wildlife Safari //  $3.54 //  $5.76 //  $14.03 // 
4512 //  Jumping Flash //  $21.80 //  $34.46 //  $79.94 // 
4513 //  Jumping Flash 2 //  $16.15 //  $22.39 //  $42.78 // 
38449 //  Jumping Flash [Long Box] //  $29.32 //  $43.37 //  $117.32 // 
4516 //  Jungle Book Rhythm n Groove //  $5.06 //  $7.00 //  $19.99 // 
4517 //  Jupiter Strike //  $6.33 //  $11.68 //  $31.84 // 
38450 //  Jupiter Strike [Long Box] //  $8.72 //  $13.13 //  $34.10 // 
13705 //  K-1 Grand Prix //  $6.30 //  $12.73 //  $29.99 // 
12736 //  K-1 Revenge //  $4.86 //  $5.57 //  $12.50 // 
12737 //  K-1 the Arena Fighters //  $5.00 //  $5.00 //  $26.14 // 
67366 //  K9.5: Live in Airedale //   //   //   // 
67364 //  K9.5: We Are the Dogs //   //   //   // 
67365 //  K9.5: Web Tunes //   //   //   // 
4518 //  Kagero Deception II //  $14.95 //  $22.37 //  $52.35 // 
4520 //  Kartia Word of Fate //  $16.42 //  $47.37 //  $123.85 // 
4521 //  Kensei Sacred Fist //  $15.99 //  $29.00 //  $101.92 // 
12738 //  Kickboxing //  $2.94 //  $5.66 //  $7.30 // 
12739 //  Kileak the DNA Imperative //  $5.43 //  $12.23 //  $20.01 // 
12740 //  Killer Loop //  $3.01 //  $5.97 //  $10.87 // 
12741 //  Killing Zone //  $6.39 //  $11.57 //  $19.00 // 
10745 //  King of Fighters 95 //  $11.96 //  $22.84 //  $84.99 // 
4523 //  King of Fighters 99 //  $7.87 //  $11.97 //  $31.00 // 
4524 //  "Kings Field" //  $21.38 //  $39.99 //  $104.25 // 
4525 //  "Kings Field 2" //  $21.04 //  $26.00 //  $84.17 // 
38451 //  "Kings Field [Long Box]" //  $30.10 //  $45.07 //  $159.98 // 
4526 //  "Kingsleys Adventures" //  $19.99 //  $27.49 //  $63.44 // 
4527 //  Kiss Pinball //  $4.10 //  $5.50 //  $8.50 // 
12742 //  Klonoa Door to Phantomile //  $87.77 //  $172.86 //  $368.78 // 
12743 //  Knockout Kings //  $3.98 //  $4.45 //  $15.84 // 
12744 //  Knockout Kings 2000 //  $3.75 //  $4.48 //  $18.22 // 
4528 //  Knockout Kings 2001 //  $3.50 //  $4.96 //  $13.16 // 
63100 //  Kokumeikan Trap Simulation Game //   //   //   // 
12745 //  Konami Arcade Classics //  $21.69 //  $30.56 //  $64.91 // 
7370 //  Koudelka //  $42.46 //  $96.48 //  $180.00 // 
12746 //  Krazy Ivan //  $7.89 //  $10.27 //  $46.77 // 
38452 //  Krazy Ivan [Long Box] //  $10.07 //  $15.25 //  $117.00 // 
4529 //  "Kurt Warners Arena Football Unleashed" //  $4.94 //  $7.63 //  $12.80 // 
4537 //  LEGO Island 2 //  $7.42 //  $12.70 //  $24.99 // 
10454 //  LEGO Racers //  $6.99 //  $10.53 //  $20.90 // 
4538 //  LEGO Rock Raiders //  $6.96 //  $12.20 //  $26.87 // 
33012 //  LSD: Dream Emulator [Japan] //  $202.51 //  $202.51 //   // 
4530 //  Land Before Time Big Water Adventure //  $4.46 //  $6.30 //  $10.50 // 
4531 //  Land Before Time Great Valley Racing Adventure //  $4.24 //  $4.72 //  $8.25 // 
4532 //  Land Before Time Return to the Great Valley //  $4.50 //  $6.32 //  $12.25 // 
12747 //  Largo Winch //  $3.71 //  $4.17 //  $5.95 // 
12748 //  League of Pain //  $3.89 //  $7.14 //  $11.39 // 
14578 //  "Legacy of Kain Collectors Edition" //  $10.49 //  $17.43 //  $37.77 // 
4533 //  Legacy of Kain Soul Reaver //  $9.08 //  $16.99 //  $50.00 // 
37645 //  Legacy of Kain Soul Reaver [Greatest Hits] //  $9.91 //  $15.20 //  $39.99 // 
4534 //  Legend of Dragoon //  $12.33 //  $27.09 //  $78.04 // 
37684 //  Legend of Dragoon [Greatest Hits] //  $10.46 //  $17.49 //  $73.03 // 
4535 //  Legend of Legaia //  $20.22 //  $32.59 //  $132.39 // 
4536 //  Legend of Mana //  $23.66 //  $40.20 //  $102.86 // 
4539 //  Lemmings 3D //  $9.05 //  $13.11 //  $100.44 // 
38453 //  Lemmings 3D [Long Box] //  $12.00 //  $14.42 //  $281.80 // 
12749 //  Lemmings and Oh No More Lemmings //  $6.97 //  $12.92 //  $45.04 // 
4540 //  Lethal Enforcers 1 and 2 //  $17.72 //  $32.62 //  $53.75 // 
59567 //  Lightspan Adventures //   //   //   // 
4541 //  Lilo and Stitch //  $5.90 //  $8.87 //  $20.12 // 
4827 //  Little Mermaid II //  $7.19 //  $10.27 //  $30.00 // 
12750 //  Loaded //  $9.79 //  $13.04 //  $35.51 // 
37646 //  Loaded [Greatest Hits] //  $9.79 //  $16.09 //  $43.56 // 
