2888 //  007 James Bond //  $5.82 //  $22.40 //  $148.50 // 
13585 //  Play Action Football //  $3.40 //  $9.25 //  $28.95 // 
13587 //  Pocahontas //  $5.63 //  $28.68 //  $30.59 // 
2979 //  Pokemon Blue //  $18.80 //  $90.62 //  $703.61 // 
2985 //  Pokemon Red //  $20.90 //  $83.80 //  $970.32 // 
2988 //  Pokemon Yellow //  $23.05 //  $97.24 //  $643.00 // 
13589 //  Popeye 2 //  $16.17 //  $56.60 //  $137.54 // 
36675 //  Power Mission //  $8.74 //  $30.53 //  $38.05 // 
21126 //  Power Racer //  $8.75 //  $47.50 //  $74.38 // 
2994 //  Power Rangers The Movie //  $10.27 //  $41.21 //  $295.02 // 
13593 //  Prehistorik Man //  $19.99 //  $69.95 //  $104.20 // 
13594 //  Primal Rage //  $8.37 //  $13.50 //  $66.05 // 
34961 //  Prince of Persia //  $11.95 //  $38.24 //  $72.95 // 
13597 //  Prophecy of the Viking Child //  $14.19 //  $39.26 //  $90.30 // 
13599 //  Pyramids of Ra //  $12.35 //  $55.00 //  $84.96 // 
13600 //  Q Billion //  $4.56 //  $17.35 //  $34.24 // 
14863 //  Q*bert //  $9.31 //  $16.35 //  $100.25 // 
3001 //  Qix //  $6.12 //  $12.69 //  $28.58 // 
13601 //  Quarth //  $7.10 //  $18.01 //  $45.05 // 
13602 //  R-Type //  $12.06 //  $40.73 //  $112.51 // 
13603 //  Race Days //  $10.76 //  $18.97 //  $43.63 // 
13604 //  Race Drivin //  $5.69 //  $15.25 //  $62.57 // 
13605 //  Radar Mission //  $5.01 //  $17.06 //  $58.81 // 
13606 //  Raging Fighter //  $5.84 //  $28.85 //  $69.99 // 
3008 //  Rampart //  $18.08 //  $125.00 //  $287.51 // 
13478 //  Real Ghostbusters //  $18.44 //  $167.85 //  $323.83 // 
40544 //  Red Game Boy Pocket //  $32.14 //  $112.94 //  $259.76 // 
13609 //  Ren & Stimpy Space Cadet Adventures //  $8.00 //  $24.99 //  $125.87 // 
13610 //  Ren & Stimpy Veediots //  $4.55 //  $16.49 //  $96.00 // 
13611 //  Rescue of Princess Blobette //  $8.80 //  $38.80 //  $90.00 // 
3013 //  Revenge of the Gator //  $6.31 //  $22.68 //  $79.99 // 
13614 //  Riddick Bowe Boxing //  $5.00 //  $35.94 //  $58.00 // 
13085 //  Ring Rage //  $6.63 //  $24.95 //  $57.39 // 
21155 //  Road Rash //  $11.64 //  $42.71 //  $122.35 // 
13182 //  Robin Hood Prince of Thieves //  $8.44 //  $35.43 //  $114.50 // 
3017 //  RoboCop //  $8.36 //  $25.00 //  $64.86 // 
13616 //  RoboCop 2 //  $9.19 //  $40.50 //  $93.15 // 
13617 //  Robocop vs The Terminator //  $19.95 //  $73.95 //  $169.58 // 
13619 //  "Roger Clemens MVP Baseball" //  $4.06 //  $12.43 //  $37.55 // 
13621 //  "Rolans Curse" //  $23.10 //  $124.59 //  $286.56 // 
13620 //  "Rolans Curse 2" //  $65.02 //  $191.66 //  $225.00 // 
13626 //  Samurai Shodown //  $14.04 //  $85.00 //  $300.00 // 
21129 //  SeaQuest DSV //  $9.99 //  $99.99 //  $200.00 // 
21128 //  Serpent //  $10.99 //  $68.68 //  $99.92 // 
45784 //  Shanghai //  $5.79 //  $9.33 //  $20.31 // 
13630 //  Shaq Fu //  $52.21 //  $129.97 //  $396.83 // 
13631 //  Side Pocket //  $4.50 //  $12.05 //  $30.00 // 
45735 //  Silver Game Boy Pocket //  $22.75 //  $79.42 //  $182.67 // 
36570 //  Singer Sewing Machine Operation Software //  $49.44 //  $144.82 //  $340.00 // 
13633 //  Skate or Die 2 Tour de Thrash //  $9.57 //  $99.31 //  $163.86 // 
13634 //  Skate or Die Bad n Rad //  $6.25 //  $30.00 //  $100.00 // 
3040 //  Small Soldiers //  $7.87 //  $26.68 //  $60.86 // 
13635 //  Sneaky Snakes //  $12.95 //  $48.38 //  $111.06 // 
13636 //  Snoopy Magic Show //  $5.40 //  $29.00 //  $89.91 // 
13637 //  Snow Brothers //  $45.99 //  $162.50 //  $371.43 // 
20086 //  Soccer Mania //  $5.38 //  $129.99 //  $230.00 // 
13638 //  Solar Striker //  $8.21 //  $33.64 //  $79.20 // 
13639 //  Solitaire Fun Pak //  $4.88 //  $10.22 //  $25.28 // 
13640 //  "Solomons Club" //  $11.17 //  $28.90 //  $93.54 // 
34639 //  Space Invaders //  $8.34 //  $19.69 //  $55.39 // 
13645 //  "Spankys Quest" //  $15.20 //  $137.42 //  $299.95 // 
13646 //  Speedball 2 //  $9.49 //  $20.63 //  $49.43 // 
13647 //  Speedy Gonzales //  $9.96 //  $28.62 //  $65.82 // 
13648 //  Spiderman 3 //  $12.10 //  $87.60 //  $134.61 // 
13649 //  "Spiderman and the X-Men: Arcades Revenge" //  $9.25 //  $89.99 //  $206.98 // 
21125 //  Spiritual Warfare //  $21.95 //  $49.76 //  $161.80 // 
21124 //  Sports Illustrated Championship Football & Baseball //  $3.88 //  $16.78 //  $38.60 // 
13650 //  Sports Illustrated Golf Classic //  $3.18 //  $17.11 //  $20.68 // 
13651 //  Sports Illustrated for Kids the Ultimate Triple Dare //  $3.98 //  $168.74 //  $267.48 // 
13652 //  Spot the Cool Adventure //  $7.15 //  $44.95 //  $60.77 // 
13653 //  Spot the Video Game //  $5.83 //  $16.73 //  $48.38 // 
13654 //  "Spuds Adventure" //  $205.02 //  $1889.63 //  $3500.00 // 
21157 //  Spy vs. Spy //  $9.59 //  $42.49 //  $258.33 // 
13656 //  Square Deal //  $6.21 //  $18.80 //  $52.43 // 
13657 //  Star Trek 25th Anniversary //  $8.55 //  $29.74 //  $29.99 // 
10443 //  Star Trek Generations Beyond the Nexus //  $8.23 //  $28.81 //  $80.00 // 
13658 //  Star Trek the Next Generation //  $5.70 //  $17.97 //  $41.93 // 
3050 //  Star Wars //  $9.54 //  $29.99 //  $55.71 // 
3051 //  Star Wars The Empire Strikes Back //  $10.13 //  $32.99 //  $44.90 // 
68879 //  Star Wars The Empire Strikes Back [Classic Edition] //   //   //   // 
60615 //  Star Wars [Classic Edition] //  $9.52 //  $44.00 //  $48.00 // 
66745 //  "Star Wars [Players Choice]" //  $5.29 //  $38.12 //  $55.18 // 
60616 //  Star Wars [Premium Edition] //   //   //   // 
13659 //  Stargate //  $7.37 //  $25.00 //  $62.61 // 
13661 //  Stop that Roach //  $24.75 //  $275.14 //  $440.00 // 
3056 //  Street Fighter II //  $11.08 //  $28.70 //  $120.78 // 
13662 //  Street Racer //  $5.57 //  $19.28 //  $76.51 // 
13663 //  Sumo Fighter //  $105.88 //  $1212.49 //  $1526.01 // 
13664 //  Super Battletank //  $4.33 //  $19.56 //  $44.99 // 
13665 //  Super Black Bass //  $15.84 //  $55.44 //  $127.50 // 
45806 //  Super Breakout //  $5.99 //  $12.00 //  $50.00 // 
13666 //  Super Chase HQ //  $11.63 //  $82.50 //  $105.23 // 
13667 //  Super Hunchback //  $9.95 //  $44.08 //  $95.73 // 
3059 //  Super Mario Land //  $9.11 //  $38.58 //  $395.00 // 
3060 //  Super Mario Land 2 //  $10.98 //  $37.99 //  $288.98 // 
66747 //  "Super Mario Land 2 [Players Choice]" //   //   //   // 
66746 //  "Super Mario Land [Players Choice]" //  $9.97 //  $69.98 //  $169.22 // 
13668 //  Super Off Road //  $6.50 //  $22.00 //  $34.74 // 
16470 //  Super R.C. Pro-Am //  $3.72 //  $23.33 //  $53.44 // 
66748 //  "Super R.C. Pro-Am [Players Choice]" //   //   //   // 
14393 //  Super Scrabble //  $4.14 //  $15.01 //  $42.39 // 
10597 //  Super Star Wars Return of the Jedi //  $9.39 //  $37.49 //  $72.00 // 
13669 //  Superman //  $8.64 //  $42.73 //  $79.99 // 
13179 //  Swamp Thing //  $33.23 //  $144.23 //  $204.99 // 
13670 //  Sword of Hope //  $24.05 //  $90.00 //  $134.44 // 
13671 //  Sword of Hope II //  $37.62 //  $132.42 //  $223.56 // 
13672 //  T2 The Arcade Game //  $5.25 //  $21.20 //  $67.99 // 
13674 //  Tail Gator //  $45.88 //  $185.47 //  $383.32 // 
13342 //  TaleSpin //  $11.08 //  $49.95 //  $96.15 // 
3062 //  Tamagotchi //  $3.55 //  $17.99 //  $34.99 // 
13675 //  Tarzan Lord of the Jungle //  $8.70 //  $37.35 //  $65.88 // 
13676 //  Tasmania Story //  $10.31 //  $103.50 //  $110.16 // 
3065 //  Taz Mania 2 //  $5.39 //  $23.05 //  $125.00 // 
20125 //  Taz-Mania //  $6.68 //  $19.59 //  $67.38 // 
3067 //  Tecmo Bowl //  $6.06 //  $20.98 //  $40.52 // 
3068 //  Teenage Mutant Ninja Turtles Fall of the Foot Clan //  $9.87 //  $40.92 //  $358.16 // 
13673 //  Teenage Mutant Ninja Turtles II Back from the Sewers //  $12.49 //  $85.10 //  $143.75 // 
13678 //  Teenage Mutant Ninja Turtles III Radical Rescue //  $35.55 //  $233.29 //  $350.00 // 
16083 //  Tennis //  $4.72 //  $17.93 //  $40.00 // 
66753 //  "Tennis [Players Choice]" //  $4.57 //  $15.99 //  $36.78 // 
9952 //  Terminator 2 Judgment Day //  $4.86 //  $19.51 //  $37.44 // 
13679 //  Tesserae //  $6.00 //  $15.07 //  $38.44 // 
3073 //  Tetris //  $7.64 //  $14.09 //  $315.04 // 
9965 //  Tetris 2 //  $6.00 //  $15.50 //  $35.99 // 
3074 //  Tetris Attack //  $3.72 //  $15.16 //  $39.00 // 
13460 //  Tetris Blast //  $5.28 //  $15.00 //  $38.00 // 
3076 //  Tetris Plus //  $5.98 //  $13.00 //  $29.72 // 
66739 //  "Tetris [Players Choice]" //  $15.00 //  $55.42 //  $127.47 // 
13463 //  The Adventures of Rocky and Bullwinkle and Friends //  $7.21 //  $48.95 //  $207.46 // 
13467 //  The Fidgetts //  $9.39 //  $32.59 //  $80.22 // 
13468 //  The Flash //  $19.01 //  $62.53 //  $115.04 // 
3080 //  The Humans //  $7.63 //  $27.33 //  $113.08 // 
3081 //  The Jetsons Robot Panic //  $33.65 //  $232.21 //  $437.00 // 
3082 //  The Jungle Book //  $3.75 //  $17.25 //  $48.74 // 
14392 //  The Lion King //  $6.99 //  $29.03 //  $66.82 // 
13477 //  The Punisher //  $12.64 //  $104.98 //  $113.84 // 
21156 //  The Rugrats Movie //  $3.98 //  $10.75 //  $25.30 // 
13632 //  The Simpsons Bart and the Beanstalk //  $21.36 //  $171.16 //  $212.53 // 
13285 //  The Simpsons Bart vs the Juggernauts //  $8.25 //  $33.78 //  $66.82 // 
11971 //  The Smurfs //  $7.79 //  $27.03 //  $29.99 // 
13483 //  "Tiny Toon Adventures 2 Montanas Movie Madness" //  $6.97 //  $24.44 //  $39.99 // 
13481 //  "Tiny Toon Adventures Babs Big Break" //  $5.77 //  $20.47 //  $117.86 // 
13484 //  Tiny Toon Adventures Wacky Sports //  $8.00 //  $44.99 //  $103.48 // 
34783 //  Titus the Fox //  $30.00 //  $234.99 //  $287.88 // 
35455 //  Tom and Jerry //  $5.55 //  $23.73 //  $54.81 // 
13485 //  Tom and Jerry Frantic Antics //  $7.53 //  $42.37 //  $99.00 // 
13180 //  Top Gun Guts to Glory //  $6.59 //  $34.99 //  $38.25 // 
13486 //  Top Rank Tennis //  $6.82 //  $17.00 //  $31.72 // 
13487 //  Torpedo Range //  $6.40 //  $35.01 //  $54.41 // 
13488 //  Total Carnage //  $20.81 //  $158.15 //  $176.89 // 
13491 //  Toxic Crusaders //  $175.00 //  $299.01 //  $850.45 // 
3104 //  Toy Story //  $5.04 //  $15.92 //  $54.94 // 
31327 //  Track & Field //  $5.95 //  $19.61 //  $67.24 // 
13493 //  Track Meet //  $8.84 //  $12.63 //  $110.00 // 
13494 //  Trax //  $26.26 //  $54.39 //  $169.82 // 
13497 //  True Lies //  $7.90 //  $35.63 //  $100.01 // 
13498 //  Tumble Pop //  $34.13 //  $130.00 //  $130.00 // 
15876 //  Turn And Burn The F-14 Dogfight Simulator //  $3.89 //  $13.97 //  $36.49 // 
13086 //  Turok Battle of the Bionosaurs //  $7.39 //  $31.33 //  $61.48 // 
13500 //  Turrican //  $15.46 //  $60.98 //  $87.46 // 
13502 //  Ultima Runes of Virtue //  $16.50 //  $58.66 //  $199.99 // 
13503 //  Ultima Runes of Virtue II //  $29.99 //  $152.17 //  $263.42 // 
13506 //  Ultra Golf //  $3.71 //  $17.02 //  $29.07 // 
13507 //  Universal Soldier //  $26.00 //  $128.57 //  $222.00 // 
3111 //  Urban Strike //  $6.69 //  $19.89 //  $73.08 // 
13509 //  Vegas Stakes //  $4.97 //  $12.00 //  $23.50 // 
13510 //  WCW The Main Event //  $28.09 //  $59.01 //  $135.73 // 
13512 //  WWF King of the Ring //  $4.86 //  $21.03 //  $74.54 // 
13513 //  WWF Raw //  $6.79 //  $13.99 //  $29.50 // 
13514 //  WWF Superstars //  $7.08 //  $20.60 //  $56.35 // 
13515 //  WWF Superstars 2 //  $6.63 //  $29.99 //  $62.36 // 
13517 //  WWF Warzone //  $6.75 //  $12.67 //  $50.96 // 
3117 //  Wario Blast //  $9.84 //  $36.68 //  $98.63 // 
21158 //  Wario Land II //  $12.50 //  $50.81 //  $162.46 // 
57974 //  Wario Land II [Not for Resale] //  $70.00 //   //   // 
3119 //  Wario Land Super Mario Land 3 //  $14.12 //  $49.00 //  $176.86 // 
66741 //  "Wario Land Super Mario Land 3 [Players Choice]" //   //   //   // 
7496 //  Wave Race //  $3.40 //  $20.45 //  $25.85 // 
66754 //  "Wave Race [Players Choice]" //   //   //   // 
13518 //  "Waynes World" //  $24.22 //  $89.99 //  $206.98 // 
13519 //  "Were Back A Dinosaur Story" //  $5.50 //  $59.99 //  $205.82 // 
3124 //  Wheel of Fortune //  $4.79 //  $11.43 //  $19.37 // 
7498 //  Who Framed Roger Rabbit //  $9.95 //  $56.31 //  $56.80 // 
13522 //  WildSnake //  $3.80 //  $24.99 //  $51.25 // 
20079 //  Wordtris //  $6.75 //  $14.65 //  $25.95 // 
3129 //  Wordzap //  $8.02 //  $29.99 //  $70.78 // 
13523 //  World Bowling //  $5.02 //  $13.88 //  $35.09 // 
21127 //  World Circuit Series //  $7.25 //  $53.38 //  $89.93 // 
13680 //  World Cup 98 //  $4.25 //  $15.41 //  $37.40 // 
13681 //  World Heroes 2 Jet //  $14.47 //  $69.99 //  $130.00 // 
13479 //  XVII Olympic Winter Games Lillehammer 94 //  $4.79 //  $16.33 //  $36.90 // 
13682 //  Xenon 2 //  $26.97 //  $60.94 //  $178.02 // 
16872 //  Yellow Game Boy Pocket //  $22.63 //  $56.54 //  $130.05 // 
13685 //  "Yogi Bears Gold Rush" //  $9.86 //  $40.00 //  $99.95 // 
3138 //  Yoshi //  $5.88 //  $16.12 //  $51.10 // 
3139 //  "Yoshis Cookie" //  $5.36 //  $18.00 //  $110.50 // 
16123 //  "Zelda Links Awakening" //  $19.76 //  $117.19 //  $327.03 // 
66737 //  "Zelda Links Awakening [Players Choice]" //  $23.00 //  $69.00 //  $158.70 // 
13687 //  Zen Intergalactic Ninja //  $37.76 //  $165.00 //  $299.99 // 
13689 //  Zool Ninja of the Nth Dimension //  $39.99 //  $91.27 //  $209.93 // 
10907 //  Zoop //  $4.94 //  $6.27 //  $30.00 // 
