2888 //  007 James Bond //  $6.74 //  $18.50 //  $148.50 // 
13585 //  Play Action Football //  $3.48 //  $9.25 //  $24.81 // 
13587 //  Pocahontas //  $6.07 //  $28.68 //  $32.50 // 
2979 //  Pokemon Blue //  $17.49 //  $84.61 //  $953.93 // 
2985 //  Pokemon Red //  $20.76 //  $79.99 //  $978.69 // 
2988 //  Pokemon Yellow //  $20.11 //  $80.51 //  $357.75 // 
13589 //  Popeye 2 //  $16.29 //  $57.52 //  $147.23 // 
36675 //  Power Mission //  $9.03 //  $30.53 //  $38.05 // 
21126 //  Power Racer //  $8.75 //  $47.50 //  $74.37 // 
2994 //  Power Rangers The Movie //  $12.21 //  $42.74 //  $295.02 // 
13593 //  Prehistorik Man //  $19.99 //  $69.95 //  $98.91 // 
13594 //  Primal Rage //  $8.77 //  $13.50 //  $66.59 // 
34961 //  Prince of Persia //  $11.98 //  $33.06 //  $72.95 // 
13597 //  Prophecy of the Viking Child //  $14.18 //  $39.26 //  $90.30 // 
13599 //  Pyramids of Ra //  $14.02 //  $55.00 //  $84.96 // 
13600 //  Q Billion //  $4.65 //  $17.35 //  $34.32 // 
14863 //  Q*bert //  $8.69 //  $16.35 //  $66.29 // 
3001 //  Qix //  $5.99 //  $12.44 //  $28.62 // 
13601 //  Quarth //  $7.64 //  $18.56 //  $46.56 // 
13602 //  R-Type //  $11.98 //  $27.42 //  $112.51 // 
13603 //  Race Days //  $9.39 //  $18.97 //  $43.63 // 
13604 //  Race Drivin //  $6.00 //  $15.25 //  $62.66 // 
13605 //  Radar Mission //  $5.43 //  $22.57 //  $45.00 // 
13606 //  Raging Fighter //  $5.84 //  $28.85 //  $70.52 // 
3008 //  Rampart //  $18.25 //  $125.00 //  $288.25 // 
13478 //  Real Ghostbusters //  $18.96 //  $172.06 //  $323.22 // 
40544 //  Red Game Boy Pocket //  $33.33 //  $112.94 //  $259.76 // 
13609 //  Ren & Stimpy Space Cadet Adventures //  $6.97 //  $24.97 //  $125.87 // 
13610 //  Ren & Stimpy Veediots //  $4.55 //  $17.99 //  $96.00 // 
13611 //  Rescue of Princess Blobette //  $9.64 //  $39.05 //  $90.00 // 
3013 //  Revenge of the Gator //  $6.86 //  $25.12 //  $79.99 // 
13614 //  Riddick Bowe Boxing //  $5.97 //  $35.92 //  $58.00 // 
13085 //  Ring Rage //  $6.65 //  $24.95 //  $57.39 // 
21155 //  Road Rash //  $10.75 //  $39.13 //  $63.86 // 
13182 //  Robin Hood Prince of Thieves //  $8.50 //  $35.43 //  $114.50 // 
3017 //  RoboCop //  $8.82 //  $25.08 //  $64.86 // 
13616 //  RoboCop 2 //  $10.79 //  $40.50 //  $93.15 // 
13617 //  Robocop vs The Terminator //  $19.95 //  $73.72 //  $169.58 // 
13619 //  "Roger Clemens MVP Baseball" //  $3.98 //  $12.43 //  $37.55 // 
13621 //  "Rolans Curse" //  $22.87 //  $124.59 //  $286.58 // 
13620 //  "Rolans Curse 2" //  $60.38 //  $225.00 //  $225.00 // 
13626 //  Samurai Shodown //  $15.50 //  $79.50 //  $300.00 // 
21129 //  SeaQuest DSV //  $9.99 //  $99.99 //  $200.00 // 
21128 //  Serpent //  $10.94 //  $68.68 //  $100.83 // 
45784 //  Shanghai //  $5.00 //  $9.84 //  $22.52 // 
13630 //  Shaq Fu //  $44.93 //  $129.97 //  $381.31 // 
13631 //  Side Pocket //  $4.95 //  $12.05 //  $30.01 // 
45735 //  Silver Game Boy Pocket //  $26.35 //  $79.42 //  $182.67 // 
36570 //  Singer Sewing Machine Operation Software //  $41.00 //  $143.51 //  $340.00 // 
13633 //  Skate or Die 2 Tour de Thrash //  $9.27 //  $99.35 //  $163.86 // 
13634 //  Skate or Die Bad n Rad //  $5.20 //  $30.00 //  $100.00 // 
3040 //  Small Soldiers //  $7.87 //  $25.80 //  $59.35 // 
13635 //  Sneaky Snakes //  $11.99 //  $42.93 //  $107.19 // 
13636 //  Snoopy Magic Show //  $6.77 //  $28.83 //  $65.97 // 
13637 //  Snow Brothers //  $45.00 //  $162.50 //  $359.22 // 
20086 //  Soccer Mania //  $5.39 //  $129.99 //  $230.00 // 
13638 //  Solar Striker //  $8.12 //  $28.32 //  $73.23 // 
13639 //  Solitaire Fun Pak //  $4.91 //  $10.22 //  $25.28 // 
13640 //  "Solomons Club" //  $10.96 //  $28.93 //  $95.77 // 
34639 //  Space Invaders //  $7.13 //  $19.95 //  $55.39 // 
13645 //  "Spankys Quest" //  $16.49 //  $137.42 //  $294.64 // 
13646 //  Speedball 2 //  $9.38 //  $20.63 //  $49.43 // 
13647 //  Speedy Gonzales //  $9.89 //  $28.62 //  $65.82 // 
13648 //  Spiderman 3 //  $12.64 //  $76.52 //  $134.61 // 
13649 //  "Spiderman and the X-Men: Arcades Revenge" //  $9.45 //  $89.99 //  $206.34 // 
21125 //  Spiritual Warfare //  $19.95 //  $49.76 //  $161.76 // 
21124 //  Sports Illustrated Championship Football & Baseball //  $3.87 //  $16.90 //  $38.23 // 
13650 //  Sports Illustrated Golf Classic //  $3.18 //  $13.97 //  $20.67 // 
13651 //  Sports Illustrated for Kids the Ultimate Triple Dare //  $3.30 //  $168.74 //  $267.48 // 
13652 //  Spot the Cool Adventure //  $7.19 //  $46.21 //  $49.97 // 
13653 //  Spot the Video Game //  $5.40 //  $17.18 //  $49.30 // 
13654 //  "Spuds Adventure" //  $201.28 //  $1885.18 //  $3500.00 // 
21157 //  Spy vs. Spy //  $9.83 //  $42.49 //  $230.00 // 
13656 //  Square Deal //  $6.48 //  $18.80 //  $52.43 // 
13657 //  Star Trek 25th Anniversary //  $8.75 //  $29.48 //  $31.00 // 
10443 //  Star Trek Generations Beyond the Nexus //  $8.27 //  $34.78 //  $80.00 // 
13658 //  Star Trek the Next Generation //  $4.99 //  $17.22 //  $39.67 // 
3050 //  Star Wars //  $10.00 //  $29.99 //  $94.95 // 
3051 //  Star Wars The Empire Strikes Back //  $9.30 //  $29.99 //  $56.27 // 
60615 //  Star Wars [Classic Edition] //   //   //   // 
66745 //  "Star Wars [Players Choice]" //  $6.49 //  $38.12 //  $55.18 // 
60616 //  Star Wars [Premium Edition] //   //   //   // 
13659 //  Stargate //  $7.99 //  $25.00 //  $63.00 // 
13661 //  Stop that Roach //  $25.49 //  $275.14 //  $440.00 // 
3056 //  Street Fighter II //  $13.32 //  $28.03 //  $125.21 // 
13662 //  Street Racer //  $5.42 //  $18.89 //  $76.51 // 
13663 //  Sumo Fighter //  $113.88 //  $1298.11 //  $1526.01 // 
13664 //  Super Battletank //  $3.95 //  $19.49 //  $44.99 // 
13665 //  Super Black Bass //  $14.10 //  $55.44 //  $127.50 // 
45806 //  Super Breakout //  $6.43 //  $12.00 //  $50.00 // 
13666 //  Super Chase HQ //  $10.33 //  $82.50 //  $102.69 // 
13667 //  Super Hunchback //  $8.00 //  $33.63 //  $77.35 // 
3059 //  Super Mario Land //  $9.84 //  $34.22 //  $399.95 // 
3060 //  Super Mario Land 2 //  $10.97 //  $35.50 //  $249.58 // 
66747 //  "Super Mario Land 2 [Players Choice]" //   //   //   // 
66746 //  "Super Mario Land [Players Choice]" //  $9.97 //  $77.17 //  $177.49 // 
13668 //  Super Off Road //  $5.81 //  $22.00 //  $34.74 // 
16470 //  Super R.C. Pro-Am //  $4.11 //  $16.65 //  $34.95 // 
66748 //  "Super R.C. Pro-Am [Players Choice]" //   //   //   // 
14393 //  Super Scrabble //  $3.66 //  $15.01 //  $42.39 // 
10597 //  Super Star Wars Return of the Jedi //  $9.49 //  $37.49 //  $72.00 // 
13669 //  Superman //  $8.45 //  $39.70 //  $79.99 // 
13179 //  Swamp Thing //  $30.67 //  $110.19 //  $204.99 // 
13670 //  Sword of Hope //  $19.24 //  $94.66 //  $96.08 // 
13671 //  Sword of Hope II //  $37.44 //  $133.80 //  $222.85 // 
13672 //  T2 The Arcade Game //  $5.20 //  $21.24 //  $67.99 // 
13674 //  Tail Gator //  $45.00 //  $185.47 //  $387.02 // 
13342 //  TaleSpin //  $9.98 //  $49.74 //  $96.15 // 
3062 //  Tamagotchi //  $5.81 //  $13.46 //  $30.00 // 
13675 //  Tarzan Lord of the Jungle //  $7.92 //  $37.41 //  $67.32 // 
13676 //  Tasmania Story //  $10.00 //  $103.50 //  $110.16 // 
3065 //  Taz Mania 2 //  $5.00 //  $23.59 //  $125.00 // 
20125 //  Taz-Mania //  $6.70 //  $19.58 //  $67.38 // 
3067 //  Tecmo Bowl //  $5.98 //  $19.99 //  $39.74 // 
3068 //  Teenage Mutant Ninja Turtles Fall of the Foot Clan //  $9.63 //  $37.39 //  $360.07 // 
13673 //  Teenage Mutant Ninja Turtles II Back from the Sewers //  $14.99 //  $85.10 //  $143.75 // 
13678 //  Teenage Mutant Ninja Turtles III Radical Rescue //  $31.69 //  $232.33 //  $350.00 // 
16083 //  Tennis //  $4.99 //  $15.95 //  $40.00 // 
66753 //  "Tennis [Players Choice]" //   //   //   // 
9952 //  Terminator 2 Judgment Day //  $5.49 //  $18.52 //  $37.44 // 
13679 //  Tesserae //  $6.00 //  $15.07 //  $38.65 // 
3073 //  Tetris //  $8.79 //  $14.86 //  $314.00 // 
9965 //  Tetris 2 //  $5.80 //  $14.22 //  $32.78 // 
3074 //  Tetris Attack //  $4.39 //  $15.75 //  $38.77 // 
13460 //  Tetris Blast //  $7.00 //  $12.50 //  $38.00 // 
3076 //  Tetris Plus //  $5.64 //  $12.00 //  $28.44 // 
66739 //  "Tetris [Players Choice]" //  $15.00 //  $55.42 //  $127.47 // 
13463 //  The Adventures of Rocky and Bullwinkle and Friends //  $8.20 //  $48.95 //  $207.24 // 
13467 //  The Fidgetts //  $9.89 //  $34.65 //  $82.08 // 
13468 //  The Flash //  $14.26 //  $63.11 //  $112.04 // 
3080 //  The Humans //  $7.69 //  $27.14 //  $113.25 // 
3081 //  The Jetsons Robot Panic //  $32.73 //  $232.02 //  $437.00 // 
3082 //  The Jungle Book //  $4.20 //  $17.25 //  $48.74 // 
14392 //  The Lion King //  $6.99 //  $29.03 //  $69.63 // 
13477 //  The Punisher //  $12.06 //  $109.35 //  $213.42 // 
21156 //  The Rugrats Movie //  $3.94 //  $10.75 //  $25.30 // 
13632 //  The Simpsons Bart and the Beanstalk //  $21.49 //  $170.21 //  $212.53 // 
13285 //  The Simpsons Bart vs the Juggernauts //  $7.75 //  $27.49 //  $63.88 // 
11971 //  The Smurfs //  $6.96 //  $27.34 //  $29.99 // 
13483 //  "Tiny Toon Adventures 2 Montanas Movie Madness" //  $6.31 //  $33.62 //  $39.99 // 
13481 //  "Tiny Toon Adventures Babs Big Break" //  $6.00 //  $20.47 //  $118.34 // 
13484 //  Tiny Toon Adventures Wacky Sports //  $7.00 //  $44.99 //  $46.67 // 
34783 //  Titus the Fox //  $31.05 //  $275.50 //  $316.00 // 
35455 //  Tom and Jerry //  $5.95 //  $23.97 //  $55.13 // 
13485 //  Tom and Jerry Frantic Antics //  $6.99 //  $25.74 //  $99.00 // 
13180 //  Top Gun Guts to Glory //  $6.83 //  $34.99 //  $38.35 // 
13486 //  Top Rank Tennis //  $6.56 //  $17.00 //  $31.25 // 
13487 //  Torpedo Range //  $6.40 //  $35.14 //  $54.44 // 
13488 //  Total Carnage //  $20.81 //  $158.15 //  $176.89 // 
13491 //  Toxic Crusaders //  $175.00 //  $299.01 //  $850.45 // 
3104 //  Toy Story //  $5.00 //  $15.33 //  $54.99 // 
31327 //  Track & Field //  $5.45 //  $18.40 //  $67.24 // 
13493 //  Track Meet //  $8.89 //  $12.62 //  $110.00 // 
13494 //  Trax //  $21.03 //  $54.35 //  $169.48 // 
13497 //  True Lies //  $7.90 //  $36.25 //  $100.01 // 
13498 //  Tumble Pop //  $34.45 //  $130.00 //  $132.18 // 
15876 //  Turn And Burn The F-14 Dogfight Simulator //  $3.64 //  $14.11 //  $36.49 // 
13086 //  Turok Battle of the Bionosaurs //  $7.99 //  $33.07 //  $61.48 // 
13500 //  Turrican //  $13.26 //  $60.98 //  $87.46 // 
13502 //  Ultima Runes of Virtue //  $17.93 //  $56.58 //  $199.99 // 
13503 //  Ultima Runes of Virtue II //  $29.99 //  $151.72 //  $263.42 // 
13506 //  Ultra Golf //  $3.55 //  $18.16 //  $28.95 // 
13507 //  Universal Soldier //  $27.97 //  $128.57 //  $225.00 // 
3111 //  Urban Strike //  $6.72 //  $19.86 //  $73.13 // 
13509 //  Vegas Stakes //  $5.08 //  $12.02 //  $23.50 // 
13510 //  WCW The Main Event //  $24.49 //  $59.01 //  $135.73 // 
13512 //  WWF King of the Ring //  $5.06 //  $21.38 //  $74.94 // 
13513 //  WWF Raw //  $6.06 //  $13.94 //  $29.50 // 
13514 //  WWF Superstars //  $7.13 //  $20.60 //  $56.33 // 
13515 //  WWF Superstars 2 //  $5.63 //  $27.24 //  $39.98 // 
13517 //  WWF Warzone //  $6.15 //  $12.55 //  $49.28 // 
3117 //  Wario Blast //  $9.77 //  $39.99 //  $98.63 // 
21158 //  Wario Land II //  $12.00 //  $42.00 //  $162.87 // 
57974 //  Wario Land II [Not for Resale] //  $70.00 //   //   // 
3119 //  Wario Land Super Mario Land 3 //  $14.94 //  $50.00 //  $186.62 // 
66741 //  "Wario Land Super Mario Land 3 [Players Choice]" //   //   //   // 
7496 //  Wave Race //  $4.03 //  $13.63 //  $26.05 // 
66754 //  "Wave Race [Players Choice]" //   //   //   // 
13518 //  "Waynes World" //  $24.35 //  $89.99 //  $206.98 // 
13519 //  "Were Back A Dinosaur Story" //  $5.50 //  $50.68 //  $209.71 // 
3124 //  Wheel of Fortune //  $4.47 //  $10.54 //  $19.38 // 
7498 //  Who Framed Roger Rabbit //  $9.92 //  $56.31 //  $56.80 // 
13522 //  WildSnake //  $4.65 //  $24.99 //  $51.25 // 
20079 //  Wordtris //  $6.72 //  $14.00 //  $25.95 // 
3129 //  Wordzap //  $8.02 //  $29.99 //  $71.55 // 
13523 //  World Bowling //  $5.06 //  $15.49 //  $36.53 // 
21127 //  World Circuit Series //  $7.22 //  $53.38 //  $89.93 // 
13680 //  World Cup 98 //  $4.55 //  $15.93 //  $38.69 // 
13681 //  World Heroes 2 Jet //  $14.45 //  $69.99 //  $130.00 // 
13479 //  XVII Olympic Winter Games Lillehammer 94 //  $4.61 //  $15.93 //  $36.06 // 
13682 //  Xenon 2 //  $26.37 //  $63.01 //  $168.74 // 
16872 //  Yellow Game Boy Pocket //  $22.63 //  $56.54 //  $130.05 // 
13685 //  "Yogi Bears Gold Rush" //  $10.70 //  $40.00 //  $99.95 // 
3138 //  Yoshi //  $7.24 //  $16.12 //  $51.10 // 
3139 //  "Yoshis Cookie" //  $6.00 //  $19.35 //  $110.50 // 
16123 //  "Zelda Links Awakening" //  $23.43 //  $108.18 //  $339.40 // 
66737 //  "Zelda Links Awakening [Players Choice]" //   //   //   // 
13687 //  Zen Intergalactic Ninja //  $39.27 //  $165.00 //  $299.95 // 
13689 //  Zool Ninja of the Nth Dimension //  $39.99 //  $91.27 //  $209.93 // 
10907 //  Zoop //  $4.94 //  $6.27 //  $30.00 // 
