2888 //  007 James Bond //  $7.94 //  $25.01 //  $127.24 // 
13581 //  Pinball Fantasies //  $14.73 //  $45.00 //  $173.00 // 
13582 //  Pinocchio //  $9.49 //  $30.01 //  $91.74 // 
13573 //  Pipe Dream //  $6.82 //  $13.85 //  $31.84 // 
13584 //  Pit-Fighter //  $7.87 //  $13.10 //  $34.99 // 
13585 //  Play Action Football //  $3.60 //  $12.05 //  $32.51 // 
13587 //  Pocahontas //  $5.12 //  $28.75 //  $30.59 // 
2979 //  Pokemon Blue //  $22.50 //  $124.89 //  $835.62 // 
2985 //  Pokemon Red //  $22.87 //  $98.07 //  $1540.37 // 
2988 //  Pokemon Yellow //  $24.62 //  $113.75 //  $600.00 // 
13589 //  Popeye 2 //  $19.27 //  $56.01 //  $147.02 // 
36675 //  Power Mission //  $10.46 //  $30.00 //  $65.14 // 
21126 //  Power Racer //  $8.63 //  $47.50 //  $75.00 // 
13593 //  Prehistorik Man //  $20.95 //  $69.95 //  $110.87 // 
13594 //  Primal Rage //  $7.47 //  $20.35 //  $61.43 // 
34961 //  Prince of Persia //  $11.39 //  $39.85 //  $72.95 // 
13597 //  Prophecy of the Viking Child //  $13.48 //  $39.86 //  $91.48 // 
13599 //  Pyramids of Ra //  $12.73 //  $50.00 //  $65.00 // 
13600 //  Q Billion //  $5.28 //  $17.35 //  $34.24 // 
14863 //  Q*bert //  $10.77 //  $15.00 //  $176.72 // 
3001 //  Qix //  $4.98 //  $13.33 //  $30.77 // 
13601 //  Quarth //  $7.34 //  $16.68 //  $45.78 // 
13602 //  R-Type //  $13.14 //  $52.21 //  $183.51 // 
13603 //  Race Days //  $11.99 //  $34.53 //  $80.00 // 
13604 //  Race Drivin //  $6.99 //  $15.29 //  $62.38 // 
13605 //  Radar Mission //  $4.53 //  $17.17 //  $61.46 // 
13606 //  Raging Fighter //  $4.50 //  $29.99 //  $68.87 // 
3008 //  Rampart //  $20.83 //  $122.76 //  $282.44 // 
13478 //  Real Ghostbusters //  $21.67 //  $122.66 //  $317.50 // 
40544 //  Red Game Boy Pocket //  $30.56 //  $112.94 //  $259.76 // 
13609 //  Ren & Stimpy Space Cadet Adventures //  $6.50 //  $21.98 //  $115.32 // 
13610 //  Ren & Stimpy Veediots //  $3.03 //  $16.09 //  $95.50 // 
13611 //  Rescue of Princess Blobette //  $8.06 //  $38.07 //  $160.31 // 
3013 //  Revenge of the Gator //  $8.09 //  $20.52 //  $79.99 // 
13614 //  Riddick Bowe Boxing //  $7.67 //  $41.95 //  $51.15 // 
13085 //  Ring Rage //  $6.60 //  $24.95 //  $57.39 // 
21155 //  Road Rash //  $12.95 //  $44.50 //  $122.35 // 
13182 //  Robin Hood Prince of Thieves //  $9.80 //  $28.50 //  $130.87 // 
3017 //  RoboCop //  $13.81 //  $28.97 //  $66.63 // 
13616 //  RoboCop 2 //  $10.96 //  $40.50 //  $93.15 // 
13617 //  Robocop vs The Terminator //  $23.38 //  $74.65 //  $171.58 // 
13619 //  "Roger Clemens MVP Baseball" //  $4.34 //  $15.21 //  $37.55 // 
13621 //  "Rolans Curse" //  $24.48 //  $96.02 //  $274.16 // 
13620 //  "Rolans Curse 2" //  $65.38 //  $189.19 //  $225.00 // 
13626 //  Samurai Shodown //  $24.47 //  $85.00 //  $300.00 // 
21129 //  SeaQuest DSV //  $11.34 //  $99.99 //  $200.00 // 
21128 //  Serpent //  $11.61 //  $68.68 //  $98.66 // 
45784 //  Shanghai //  $5.93 //  $9.46 //  $21.75 // 
13630 //  Shaq Fu //  $53.85 //  $118.03 //  $396.83 // 
13631 //  Side Pocket //  $6.99 //  $12.73 //  $34.00 // 
45735 //  Silver Game Boy Pocket //  $22.70 //  $79.42 //  $182.67 // 
36570 //  Singer Sewing Machine Operation Software //  $58.52 //  $147.82 //  $340.00 // 
13633 //  Skate or Die 2 Tour de Thrash //  $9.51 //  $99.23 //  $163.86 // 
13634 //  Skate or Die Bad n Rad //  $6.08 //  $24.13 //  $100.00 // 
3040 //  Small Soldiers //  $8.98 //  $31.60 //  $71.45 // 
13635 //  Sneaky Snakes //  $11.99 //  $53.42 //  $113.60 // 
13636 //  Snoopy Magic Show //  $6.95 //  $28.08 //  $93.95 // 
13637 //  Snow Brothers //  $46.49 //  $214.01 //  $409.19 // 
20086 //  Soccer Mania //  $5.20 //  $129.99 //  $230.00 // 
13638 //  Solar Striker //  $9.26 //  $29.93 //  $79.90 // 
13639 //  Solitaire Fun Pak //  $3.20 //  $11.62 //  $26.16 // 
13640 //  "Solomons Club" //  $11.42 //  $34.83 //  $95.74 // 
34639 //  Space Invaders //  $10.19 //  $27.11 //  $55.38 // 
13645 //  "Spankys Quest" //  $15.99 //  $137.42 //  $299.99 // 
13646 //  Speedball 2 //  $10.23 //  $26.12 //  $49.42 // 
13647 //  Speedy Gonzales //  $10.35 //  $26.62 //  $61.41 // 
13648 //  Spiderman 3 //  $12.07 //  $82.47 //  $134.61 // 
13649 //  "Spiderman and the X-Men: Arcades Revenge" //  $7.86 //  $87.60 //  $204.23 // 
21125 //  Spiritual Warfare //  $22.00 //  $49.77 //  $161.88 // 
21124 //  Sports Illustrated Championship Football & Baseball //  $4.50 //  $15.97 //  $37.13 // 
13650 //  Sports Illustrated Golf Classic //  $3.16 //  $16.31 //  $20.70 // 
13651 //  Sports Illustrated for Kids the Ultimate Triple Dare //  $4.47 //  $140.00 //  $210.00 // 
13652 //  Spot the Cool Adventure //  $7.35 //  $44.95 //  $62.46 // 
13653 //  Spot the Video Game //  $5.53 //  $18.81 //  $50.24 // 
13654 //  "Spuds Adventure" //  $228.22 //  $1899.40 //  $3500.00 // 
21157 //  Spy vs. Spy //  $12.13 //  $33.09 //  $283.08 // 
13656 //  Square Deal //  $5.38 //  $18.53 //  $55.42 // 
13657 //  Star Trek 25th Anniversary //  $9.99 //  $34.94 //  $38.50 // 
10443 //  Star Trek Generations Beyond the Nexus //  $9.91 //  $30.57 //  $80.00 // 
13658 //  Star Trek the Next Generation //  $7.02 //  $19.55 //  $40.24 // 
3050 //  Star Wars //  $8.25 //  $38.95 //  $39.99 // 
3051 //  Star Wars The Empire Strikes Back //  $13.36 //  $38.00 //  $46.00 // 
68879 //  Star Wars The Empire Strikes Back [Classic Edition] //   //   //   // 
71598 //  Star Wars The Empire Strikes Back [Premium Edition] //   //   //   // 
60615 //  Star Wars [Classic Edition] //  $9.52 //  $41.00 //  $44.00 // 
66745 //  "Star Wars [Players Choice]" //  $6.52 //  $33.42 //  $45.00 // 
60616 //  Star Wars [Premium Edition] //   //   //   // 
13659 //  Stargate //  $6.72 //  $24.23 //  $57.12 // 
13661 //  Stop that Roach //  $24.76 //  $302.21 //  $440.00 // 
3056 //  Street Fighter II //  $14.99 //  $32.75 //  $128.11 // 
13662 //  Street Racer //  $6.40 //  $21.69 //  $76.51 // 
13663 //  Sumo Fighter //  $94.58 //  $1132.41 //  $1526.01 // 
13664 //  Super Battletank //  $4.97 //  $19.74 //  $44.99 // 
13665 //  Super Black Bass //  $20.37 //  $72.08 //  $168.79 // 
45806 //  Super Breakout //  $6.49 //  $21.44 //  $50.00 // 
13666 //  Super Chase HQ //  $13.73 //  $75.00 //  $599.99 // 
13667 //  Super Hunchback //  $9.98 //  $29.74 //  $84.40 // 
3059 //  Super Mario Land //  $12.67 //  $34.95 //  $274.99 // 
3060 //  Super Mario Land 2 //  $14.51 //  $37.96 //  $461.99 // 
66747 //  "Super Mario Land 2 [Players Choice]" //   //   //   // 
66746 //  "Super Mario Land [Players Choice]" //  $11.10 //  $74.98 //  $172.45 // 
13668 //  Super Off Road //  $7.38 //  $26.80 //  $34.74 // 
16470 //  Super R.C. Pro-Am //  $4.75 //  $24.60 //  $53.44 // 
66748 //  "Super R.C. Pro-Am [Players Choice]" //   //   //   // 
14393 //  Super Scrabble //  $4.58 //  $12.36 //  $42.39 // 
10597 //  Super Star Wars Return of the Jedi //  $8.95 //  $40.00 //  $72.00 // 
13669 //  Superman //  $9.00 //  $32.31 //  $77.78 // 
13179 //  Swamp Thing //  $39.78 //  $145.00 //  $204.99 // 
13670 //  Sword of Hope //  $19.49 //  $79.97 //  $130.39 // 
13671 //  Sword of Hope II //  $47.13 //  $131.25 //  $225.01 // 
13672 //  T2 The Arcade Game //  $4.56 //  $28.73 //  $67.99 // 
13674 //  Tail Gator //  $45.00 //  $191.89 //  $381.54 // 
13342 //  TaleSpin //  $13.30 //  $53.91 //  $110.44 // 
3062 //  Tamagotchi //  $7.37 //  $19.97 //  $34.99 // 
13675 //  Tarzan Lord of the Jungle //  $9.88 //  $36.98 //  $65.88 // 
13676 //  Tasmania Story //  $11.70 //  $103.50 //  $110.16 // 
3065 //  Taz Mania 2 //  $5.52 //  $24.86 //  $125.00 // 
20125 //  Taz-Mania //  $6.02 //  $19.68 //  $67.38 // 
3067 //  Tecmo Bowl //  $8.15 //  $17.49 //  $40.23 // 
3068 //  Teenage Mutant Ninja Turtles Fall of the Foot Clan //  $9.00 //  $28.44 //  $357.00 // 
13673 //  Teenage Mutant Ninja Turtles II Back from the Sewers //  $13.49 //  $90.00 //  $143.75 // 
13678 //  Teenage Mutant Ninja Turtles III Radical Rescue //  $34.98 //  $130.01 //  $307.90 // 
16083 //  Tennis //  $5.88 //  $19.87 //  $45.70 // 
66753 //  "Tennis [Players Choice]" //  $4.57 //  $15.99 //  $36.78 // 
9952 //  Terminator 2 Judgment Day //  $6.38 //  $22.43 //  $59.93 // 
13679 //  Tesserae //  $7.57 //  $16.49 //  $38.11 // 
3073 //  Tetris //  $8.51 //  $14.99 //  $226.50 // 
9965 //  Tetris 2 //  $4.70 //  $17.99 //  $47.48 // 
3074 //  Tetris Attack //  $5.61 //  $18.49 //  $43.66 // 
13460 //  Tetris Blast //  $6.34 //  $15.05 //  $38.23 // 
3076 //  Tetris Plus //  $5.75 //  $13.99 //  $31.00 // 
66739 //  "Tetris [Players Choice]" //  $9.00 //  $53.75 //  $134.49 // 
13463 //  The Adventures of Rocky and Bullwinkle and Friends //  $7.45 //  $39.56 //  $140.01 // 
13467 //  The Fidgetts //  $9.35 //  $19.44 //  $80.00 // 
13468 //  The Flash //  $16.75 //  $63.09 //  $66.46 // 
3080 //  The Humans //  $9.13 //  $32.07 //  $109.34 // 
3081 //  The Jetsons Robot Panic //  $32.46 //  $225.21 //  $437.00 // 
3082 //  The Jungle Book //  $4.92 //  $17.25 //  $74.95 // 
14392 //  The Lion King //  $6.42 //  $28.23 //  $82.12 // 
13477 //  The Punisher //  $13.05 //  $114.72 //  $115.06 // 
21156 //  The Rugrats Movie //  $5.24 //  $10.04 //  $25.30 // 
13632 //  The Simpsons Bart and the Beanstalk //  $19.99 //  $197.55 //  $212.53 // 
13285 //  The Simpsons Bart vs the Juggernauts //  $9.93 //  $27.36 //  $66.31 // 
11971 //  The Smurfs //  $6.99 //  $27.45 //  $29.99 // 
13483 //  "Tiny Toon Adventures 2 Montanas Movie Madness" //  $7.91 //  $29.79 //  $39.99 // 
13481 //  "Tiny Toon Adventures Babs Big Break" //  $6.67 //  $23.49 //  $97.50 // 
13484 //  Tiny Toon Adventures Wacky Sports //  $7.20 //  $45.00 //  $186.76 // 
34783 //  Titus the Fox //  $30.00 //  $282.86 //  $300.00 // 
35455 //  Tom and Jerry //  $6.00 //  $24.95 //  $54.99 // 
13485 //  Tom and Jerry Frantic Antics //  $7.00 //  $25.99 //  $67.87 // 
13180 //  Top Gun Guts to Glory //  $6.25 //  $34.99 //  $38.28 // 
13486 //  Top Rank Tennis //  $6.84 //  $23.32 //  $31.72 // 
13487 //  Torpedo Range //  $7.63 //  $29.99 //  $65.05 // 
13488 //  Total Carnage //  $24.79 //  $158.15 //  $210.73 // 
13491 //  Toxic Crusaders //  $192.90 //  $498.71 //  $1147.03 // 
3104 //  Toy Story //  $5.46 //  $18.60 //  $72.09 // 
31327 //  Track & Field //  $6.85 //  $19.61 //  $59.91 // 
13493 //  Track Meet //  $9.24 //  $19.95 //  $110.00 // 
13494 //  Trax //  $30.72 //  $54.39 //  $169.39 // 
13497 //  True Lies //  $7.90 //  $42.81 //  $100.94 // 
13498 //  Tumble Pop //  $34.16 //  $130.00 //  $130.00 // 
15876 //  Turn And Burn The F-14 Dogfight Simulator //  $3.97 //  $14.29 //  $34.26 // 
13086 //  Turok Battle of the Bionosaurs //  $7.78 //  $31.07 //  $61.48 // 
13500 //  Turrican //  $15.23 //  $67.81 //  $87.46 // 
13502 //  Ultima Runes of Virtue //  $16.70 //  $56.61 //  $199.99 // 
13503 //  Ultima Runes of Virtue II //  $33.00 //  $151.27 //  $263.50 // 
13506 //  Ultra Golf //  $2.92 //  $17.68 //  $27.77 // 
13507 //  Universal Soldier //  $29.58 //  $137.50 //  $249.47 // 
3111 //  Urban Strike //  $6.57 //  $19.98 //  $104.11 // 
13509 //  Vegas Stakes //  $5.43 //  $12.94 //  $20.00 // 
13510 //  WCW The Main Event //  $33.99 //  $59.01 //  $135.73 // 
13512 //  WWF King of the Ring //  $4.91 //  $26.73 //  $61.48 // 
13513 //  WWF Raw //  $6.14 //  $19.51 //  $29.50 // 
13514 //  WWF Superstars //  $9.95 //  $21.68 //  $55.09 // 
13515 //  WWF Superstars 2 //  $6.06 //  $29.99 //  $61.42 // 
13517 //  WWF Warzone //  $6.23 //  $12.67 //  $50.97 // 
3117 //  Wario Blast //  $9.97 //  $39.83 //  $210.06 // 
21158 //  Wario Land II //  $14.10 //  $46.87 //  $330.00 // 
57974 //  Wario Land II [Not for Resale] //  $70.00 //   //   // 
3119 //  Wario Land Super Mario Land 3 //  $15.00 //  $46.81 //  $176.25 // 
66741 //  "Wario Land Super Mario Land 3 [Players Choice]" //   //   //   // 
7496 //  Wave Race //  $5.60 //  $14.67 //  $26.92 // 
66754 //  "Wave Race [Players Choice]" //  $7.97 //   //   // 
13518 //  "Waynes World" //  $28.77 //  $118.79 //  $243.19 // 
13519 //  "Were Back A Dinosaur Story" //  $5.68 //  $59.99 //  $169.21 // 
3124 //  Wheel of Fortune //  $5.22 //  $10.84 //  $24.86 // 
7498 //  Who Framed Roger Rabbit //  $11.42 //  $52.99 //  $56.80 // 
13522 //  WildSnake //  $3.81 //  $19.97 //  $48.39 // 
20079 //  Wordtris //  $7.59 //  $12.32 //  $25.95 // 
3129 //  Wordzap //  $8.56 //  $29.99 //  $71.64 // 
13523 //  World Bowling //  $4.00 //  $14.01 //  $34.76 // 
21127 //  World Circuit Series //  $8.62 //  $53.38 //  $89.93 // 
13680 //  World Cup 98 //  $4.25 //  $14.89 //  $34.25 // 
13681 //  World Heroes 2 Jet //  $17.85 //  $69.99 //  $151.87 // 
13479 //  XVII Olympic Winter Games Lillehammer 94 //  $5.19 //  $17.51 //  $39.05 // 
13682 //  Xenon 2 //  $29.98 //  $61.31 //  $184.22 // 
16872 //  Yellow Game Boy Pocket //  $22.63 //  $56.54 //  $130.05 // 
13685 //  "Yogi Bears Gold Rush" //  $7.96 //  $40.00 //  $99.95 // 
3138 //  Yoshi //  $6.96 //  $19.44 //  $51.42 // 
3139 //  "Yoshis Cookie" //  $5.33 //  $17.76 //  $124.43 // 
16123 //  "Zelda Links Awakening" //  $19.50 //  $118.98 //  $350.00 // 
66737 //  "Zelda Links Awakening [Players Choice]" //  $19.00 //  $99.97 //  $161.50 // 
13687 //  Zen Intergalactic Ninja //  $36.96 //  $129.30 //  $297.90 // 
13689 //  Zool Ninja of the Nth Dimension //  $42.47 //  $99.99 //  $209.93 // 
10907 //  Zoop //  $5.10 //  $5.22 //  $30.00 // 
